scenario_id,seed,customer_count,vehicle_count,charger_condition,constraint_name,evaluated_route_count,unmet_route_count,case_unmet_rate
C025_V01_CHG_broad_SPEED25_T480,47,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,47,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,47,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,47,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,47,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,47,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,47,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,47,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,48,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,48,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,48,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,48,25,3,balanced,Range feasibility,3,3,1.0
C025_V03_CHG_broad_SPEED25_T480,48,25,3,broad,Range feasibility,3,3,1.0
C025_V03_CHG_conservative_SPEED25_T480,48,25,3,conservative,Range feasibility,3,3,1.0
C025_V05_CHG_balanced_SPEED25_T480,48,25,5,balanced,Range feasibility,5,2,0.4
C025_V05_CHG_broad_SPEED25_T480,48,25,5,broad,Range feasibility,5,2,0.4
C025_V05_CHG_conservative_SPEED25_T480,48,25,5,conservative,Range feasibility,5,2,0.4
C025_V01_CHG_balanced_SPEED25_T480,49,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,49,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,49,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,49,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,49,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,49,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,49,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,49,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,49,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,50,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,50,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,50,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,50,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,50,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,50,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,50,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,50,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,50,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,51,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,51,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,51,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,51,25,3,balanced,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_broad_SPEED25_T480,51,25,3,broad,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_conservative_SPEED25_T480,51,25,3,conservative,Range feasibility,3,1,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,51,25,5,balanced,Range feasibility,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,51,25,5,broad,Range feasibility,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,51,25,5,conservative,Range feasibility,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,52,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,52,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,52,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,52,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,52,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,52,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,52,25,5,balanced,Range feasibility,5,2,0.4
C025_V05_CHG_broad_SPEED25_T480,52,25,5,broad,Range feasibility,5,2,0.4
C025_V05_CHG_conservative_SPEED25_T480,52,25,5,conservative,Range feasibility,5,2,0.4
C025_V01_CHG_balanced_SPEED25_T480,53,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,53,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,53,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,53,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,53,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,53,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,53,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,53,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,53,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,54,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,54,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,54,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,54,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,54,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,54,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,54,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,54,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,54,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,55,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,55,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,55,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,55,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,55,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,55,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,55,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,55,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,55,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,56,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,56,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,56,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,56,25,3,balanced,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_broad_SPEED25_T480,56,25,3,broad,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_conservative_SPEED25_T480,56,25,3,conservative,Range feasibility,3,1,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,56,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,56,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,56,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,57,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,57,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,57,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,57,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,57,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,57,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,57,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,57,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,57,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,58,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,58,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,58,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,58,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,58,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,58,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,58,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,58,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,58,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,59,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,59,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,59,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,59,25,3,balanced,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_broad_SPEED25_T480,59,25,3,broad,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_conservative_SPEED25_T480,59,25,3,conservative,Range feasibility,3,1,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,59,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,59,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,59,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,60,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,60,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,60,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,60,25,3,balanced,Range feasibility,3,3,1.0
C025_V03_CHG_broad_SPEED25_T480,60,25,3,broad,Range feasibility,3,3,1.0
C025_V03_CHG_conservative_SPEED25_T480,60,25,3,conservative,Range feasibility,3,3,1.0
C025_V05_CHG_balanced_SPEED25_T480,60,25,5,balanced,Range feasibility,5,2,0.4
C025_V05_CHG_broad_SPEED25_T480,60,25,5,broad,Range feasibility,5,2,0.4
C025_V05_CHG_conservative_SPEED25_T480,60,25,5,conservative,Range feasibility,5,2,0.4
C025_V01_CHG_balanced_SPEED25_T480,61,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,61,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,61,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,61,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,61,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,61,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,61,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,61,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,61,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,62,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,62,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,62,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,62,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,62,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,62,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,62,25,5,balanced,Range feasibility,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,62,25,5,broad,Range feasibility,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,62,25,5,conservative,Range feasibility,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,63,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,63,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,63,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,63,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,63,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,63,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,63,25,5,balanced,Range feasibility,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,63,25,5,broad,Range feasibility,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,63,25,5,conservative,Range feasibility,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,64,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,64,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,64,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,64,25,3,balanced,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_broad_SPEED25_T480,64,25,3,broad,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_conservative_SPEED25_T480,64,25,3,conservative,Range feasibility,3,1,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,64,25,5,balanced,Range feasibility,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,64,25,5,broad,Range feasibility,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,64,25,5,conservative,Range feasibility,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,65,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,65,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,65,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,65,25,3,balanced,Range feasibility,3,3,1.0
C025_V03_CHG_broad_SPEED25_T480,65,25,3,broad,Range feasibility,3,3,1.0
C025_V03_CHG_conservative_SPEED25_T480,65,25,3,conservative,Range feasibility,3,3,1.0
C025_V05_CHG_balanced_SPEED25_T480,65,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,65,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,65,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,66,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,66,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,66,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,66,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,66,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,66,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,66,25,5,balanced,Range feasibility,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,66,25,5,broad,Range feasibility,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,66,25,5,conservative,Range feasibility,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,67,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,67,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,67,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,67,25,3,balanced,Range feasibility,3,3,1.0
C025_V03_CHG_broad_SPEED25_T480,67,25,3,broad,Range feasibility,3,3,1.0
C025_V03_CHG_conservative_SPEED25_T480,67,25,3,conservative,Range feasibility,3,3,1.0
C025_V05_CHG_balanced_SPEED25_T480,67,25,5,balanced,Range feasibility,5,2,0.4
C025_V05_CHG_broad_SPEED25_T480,67,25,5,broad,Range feasibility,5,2,0.4
C025_V05_CHG_conservative_SPEED25_T480,67,25,5,conservative,Range feasibility,5,2,0.4
C025_V01_CHG_balanced_SPEED25_T480,68,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,68,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,68,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,68,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,68,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,68,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,68,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,68,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,68,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,69,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,69,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,69,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,69,25,3,balanced,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_broad_SPEED25_T480,69,25,3,broad,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_conservative_SPEED25_T480,69,25,3,conservative,Range feasibility,3,1,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,69,25,5,balanced,Range feasibility,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,69,25,5,broad,Range feasibility,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,69,25,5,conservative,Range feasibility,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,70,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,70,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,70,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,70,25,3,balanced,Range feasibility,3,3,1.0
C025_V03_CHG_broad_SPEED25_T480,70,25,3,broad,Range feasibility,3,3,1.0
C025_V03_CHG_conservative_SPEED25_T480,70,25,3,conservative,Range feasibility,3,3,1.0
C025_V05_CHG_balanced_SPEED25_T480,70,25,5,balanced,Range feasibility,5,2,0.4
C025_V05_CHG_broad_SPEED25_T480,70,25,5,broad,Range feasibility,5,2,0.4
C025_V05_CHG_conservative_SPEED25_T480,70,25,5,conservative,Range feasibility,5,2,0.4
C025_V01_CHG_balanced_SPEED25_T480,71,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,71,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,71,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,71,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,71,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,71,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,71,25,5,balanced,Range feasibility,5,2,0.4
C025_V05_CHG_broad_SPEED25_T480,71,25,5,broad,Range feasibility,5,2,0.4
C025_V05_CHG_conservative_SPEED25_T480,71,25,5,conservative,Range feasibility,5,2,0.4
C025_V01_CHG_balanced_SPEED25_T480,72,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,72,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,72,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,72,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,72,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,72,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,72,25,5,balanced,Range feasibility,5,2,0.4
C025_V05_CHG_broad_SPEED25_T480,72,25,5,broad,Range feasibility,5,2,0.4
C025_V05_CHG_conservative_SPEED25_T480,72,25,5,conservative,Range feasibility,5,2,0.4
C025_V01_CHG_balanced_SPEED25_T480,73,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,73,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,73,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,73,25,3,balanced,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_broad_SPEED25_T480,73,25,3,broad,Range feasibility,3,1,0.3333333333333333
C025_V03_CHG_conservative_SPEED25_T480,73,25,3,conservative,Range feasibility,3,1,0.3333333333333333
C025_V05_CHG_balanced_SPEED25_T480,73,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,73,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,73,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,74,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,74,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,74,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,74,25,3,balanced,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_broad_SPEED25_T480,74,25,3,broad,Range feasibility,3,2,0.6666666666666666
C025_V03_CHG_conservative_SPEED25_T480,74,25,3,conservative,Range feasibility,3,2,0.6666666666666666
C025_V05_CHG_balanced_SPEED25_T480,74,25,5,balanced,Range feasibility,5,1,0.2
C025_V05_CHG_broad_SPEED25_T480,74,25,5,broad,Range feasibility,5,1,0.2
C025_V05_CHG_conservative_SPEED25_T480,74,25,5,conservative,Range feasibility,5,1,0.2
C025_V01_CHG_balanced_SPEED25_T480,75,25,1,balanced,Range feasibility,1,1,1.0
C025_V01_CHG_broad_SPEED25_T480,75,25,1,broad,Range feasibility,1,1,1.0
C025_V01_CHG_conservative_SPEED25_T480,75,25,1,conservative,Range feasibility,1,1,1.0
C025_V03_CHG_balanced_SPEED25_T480,75,25,3,balanced,Range feasibility,3,3,1.0
C025_V03_CHG_broad_SPEED25_T480,75,25,3,broad,Range feasibility,3,3,1.0
C025_V03_CHG_conservative_SPEED25_T480,75,25,3,conservative,Range feasibility,3,3,1.0
C025_V05_CHG_balanced_SPEED25_T480,75,25,5,balanced,Range feasibility,5,2,0.4
C025_V05_CHG_broad_SPEED25_T480,75,25,5,broad,Range feasibility,5,2,0.4
