発地コード,発地名,着地コード,着地名,品目コード,品目名称,重量（発→着）,重量（着→発）,トラック台数（発→着）,トラック台数（着→発）
23,愛知県,14,神奈川県,6,金属工業品,3402.488245,1574.637145,50.52631579,43.3287788
24,三重県,08,茨城県,6,金属工業品,33.75959015,48.50573355,15.43291962,19.97453076
24,三重県,11,埼玉県,6,金属工業品,295.729767,30.46842328,71.4802757,63.86891605
24,三重県,12,千葉県,6,金属工業品,83.83886665,834.5076319,4.384615385,13.38461539
24,三重県,13,東京都,6,金属工業品,18.36789905,4.752869048,0,72
24,三重県,14,神奈川県,6,金属工業品,95.16445015,49.97419665,0,0
25,滋賀県,08,茨城県,6,金属工業品,83.31712851,413.5656768,11.73611111,7.893617021
25,滋賀県,11,埼玉県,6,金属工業品,84.33831691,84.73690136,34.35973267,42.23969863
25,滋賀県,12,千葉県,6,金属工業品,45.05787308,805.0588394,0,13
25,滋賀県,13,東京都,6,金属工業品,24.21010896,13.13225944,0,52
25,滋賀県,14,神奈川県,6,金属工業品,541.5500007,75.94110864,4.269230769,0
26,京都府,08,茨城県,6,金属工業品,8.50033107,93.32942959,19.46176578,36.66783704
26,京都府,11,埼玉県,6,金属工業品,26.17307244,28.51427914,35.25845163,32.29832657
26,京都府,12,千葉県,6,金属工業品,49.375,85.7458892,10.3125,0
26,京都府,13,東京都,6,金属工業品,4.362059319,6.224923516,0,56
26,京都府,14,神奈川県,6,金属工業品,73.60344807,8.1854972,0,0
27,大阪府,08,茨城県,6,金属工業品,670.2410488,1082.990837,143.1427113,138.0382257
27,大阪府,11,埼玉県,6,金属工業品,353.2801602,570.0938983,249.9670263,187.7968235
27,大阪府,12,千葉県,6,金属工業品,1525.630424,7313.074429,24.18864469,68.67618084
27,大阪府,13,東京都,6,金属工業品,1943.638071,249.1799883,4.833333333,126.2722513
27,大阪府,14,神奈川県,6,金属工業品,496.0049162,674.27785,8.126373626,36.07485737
28,兵庫県,08,茨城県,6,金属工業品,232.3342279,219.2066177,49.04975605,21.85431442
28,兵庫県,11,埼玉県,6,金属工業品,937.0772019,159.2155788,88.94647009,117.0438068
28,兵庫県,12,千葉県,6,金属工業品,175.7481272,1005.6151,4.4,8
28,兵庫県,13,東京都,6,金属工業品,1052.769678,212.737768,5.613333333,84
28,兵庫県,14,神奈川県,6,金属工業品,354.4811643,352.1609741,4.441860465,0
29,奈良県,08,茨城県,6,金属工業品,20.68452906,30.39502359,9.651709402,10.07180851
29,奈良県,11,埼玉県,6,金属工業品,1.432163355,36.83938765,4.754966887,20.53521595
29,奈良県,12,千葉県,6,金属工業品,4.580645161,176.9698635,0,6
29,奈良県,13,東京都,6,金属工業品,0.141,1.94,0,52
29,奈良県,14,神奈川県,6,金属工業品,0.215923345,38.67667279,0,0
30,和歌山県,08,茨城県,6,金属工業品,179.1311961,211.72,2.555555556,0
30,和歌山県,11,埼玉県,6,金属工業品,12.68041362,43.02025612,34.96234773,22.05462185
30,和歌山県,12,千葉県,6,金属工業品,93.51423529,55.55734921,0,0
30,和歌山県,13,東京都,6,金属工業品,1028.39072,1.249,0,48
30,和歌山県,14,神奈川県,6,金属工業品,11.18760258,4.177941177,0,0
31,鳥取県,08,茨城県,6,金属工業品,0.063888889,0,2.555555556,0
31,鳥取県,11,埼玉県,6,金属工業品,2.078571429,1.983872727,6.892857143,0
31,鳥取県,12,千葉県,6,金属工業品,0.428865979,43.41552381,0,0
31,鳥取県,13,東京都,6,金属工業品,0.064263566,7.881856589,0,44
31,鳥取県,14,神奈川県,6,金属工業品,4.038156954,0.042692308,0,0
32,島根県,08,茨城県,6,金属工業品,0.646555556,0,2.555555556,0
32,島根県,11,埼玉県,6,金属工業品,54,82.26966753,6,23.14285714
32,島根県,12,千葉県,6,金属工業品,19.18252597,5.803057423,0,0
32,島根県,13,東京都,6,金属工業品,0,2.485294118,0,0
32,島根県,14,神奈川県,6,金属工業品,1.804878049,0,0,0
33,岡山県,08,茨城県,6,金属工業品,26.16911111,78.70912899,7.666666667,10.4669698
33,岡山県,11,埼玉県,6,金属工業品,125.8112426,38.33036564,44.80937922,56.90180214
33,岡山県,12,千葉県,6,金属工業品,87.11495727,871.711738,0,21.38461539
33,岡山県,13,東京都,6,金属工業品,48.991339,3.614777618,0,33.13612565
33,岡山県,14,神奈川県,6,金属工業品,78.41584553,41.31555502,0,0
34,広島県,08,茨城県,6,金属工業品,0.398655479,32.32916291,5.596651446,18.1361018
34,広島県,11,埼玉県,6,金属工業品,17.34578199,82.88610098,19.74605042,57.91678742
34,広島県,12,千葉県,6,金属工業品,254.3766347,327.2693524,7.5625,6
34,広島県,13,東京都,6,金属工業品,2186.564103,5.488452886,0,82.27225131
34,広島県,14,神奈川県,6,金属工業品,6.120156794,133.9520261,0,4.064516129
35,山口県,08,茨城県,6,金属工業品,4.254062802,1.245957279,7.120772947,5.914942529
35,山口県,11,埼玉県,6,金属工業品,29.54794444,33.30524868,16.97777778,40.05356604
35,山口県,12,千葉県,6,金属工業品,3039.363636,149.7308215,0,0
35,山口県,13,東京都,6,金属工業品,35.46833613,1.038875817,0,52
35,山口県,14,神奈川県,6,金属工業品,45.77058824,30.06601103,0,4.064516129
36,徳島県,08,茨城県,6,金属工業品,29.25122989,6.606411348,2.555555556,7.780141844
36,徳島県,11,埼玉県,6,金属工業品,155.0923077,9.30718042,26.74358974,8.443589744
36,徳島県,12,千葉県,6,金属工業品,37.5,64.57596867,3,3
36,徳島県,13,東京都,6,金属工業品,0,0.48,0,12
36,徳島県,14,神奈川県,6,金属工業品,0.171609091,0.122166297,0,0
37,香川県,08,茨城県,6,金属工業品,3.284210526,51.1722852,32.84210526,7.263888889
37,香川県,11,埼玉県,6,金属工業品,1.093396226,1.502542424,10.93396226,0
37,香川県,12,千葉県,6,金属工業品,6.279305361,211.7073571,0,0
37,香川県,13,東京都,6,金属工業品,0,0.463777778,0,20
37,香川県,14,神奈川県,6,金属工業品,0,31.06985714,0,0
38,愛媛県,08,茨城県,6,金属工業品,4.142153846,66.11501344,6.651709402,9.342105263
38,愛媛県,11,埼玉県,6,金属工業品,0,0.56444496,0,16.4943609
38,愛媛県,12,千葉県,6,金属工業品,1465.396333,35.29783732,0,0
38,愛媛県,13,東京都,6,金属工業品,0.024494651,52.82990285,0,53.13612565
38,愛媛県,14,神奈川県,6,金属工業品,28.49561243,0.18767712,0,0
39,高知県,08,茨城県,6,金属工業品,0.079222222,0,2.555555556,0
39,高知県,12,千葉県,6,金属工業品,0,1.631683433,0,0
39,高知県,13,東京都,6,金属工業品,0,0.370888889,0,24
39,高知県,14,神奈川県,6,金属工業品,0,0.950333333,0,0
40,福岡県,08,茨城県,6,金属工業品,5.723635934,323.5454189,12.22222222,27.17995435
40,福岡県,11,埼玉県,6,金属工業品,8.839735078,26.56613499,32.86038024,71.90013583
40,福岡県,12,千葉県,6,金属工業品,246.0737059,396.6137125,3.25,5
40,福岡県,13,東京都,6,金属工業品,4640.075267,22.04791066,186,101.1361257
40,福岡県,14,神奈川県,6,金属工業品,166.8043845,325.5191883,9.342105263,0
41,佐賀県,08,茨城県,6,金属工業品,0.695111111,16.61356383,2.555555556,6.625
41,佐賀県,11,埼玉県,6,金属工業品,25,79.71040076,2.5,13.43028322
41,佐賀県,12,千葉県,6,金属工業品,402.349495,145.1416103,0,1
41,佐賀県,13,東京都,6,金属工業品,174.7366936,2.068546584,9.1375,16
41,佐賀県,14,神奈川県,6,金属工業品,0.135690909,0.270352941,0,0
42,長崎県,08,茨城県,6,金属工業品,28.21576712,6.669695922,8.637747336,9.9375
42,長崎県,11,埼玉県,6,金属工業品,0,10.516867,0,8.518518519
42,長崎県,12,千葉県,6,金属工業品,0.7,5.588369048,0,0
42,長崎県,13,東京都,6,金属工業品,0,0.502724107,0,41.13612565
42,長崎県,14,神奈川県,6,金属工業品,7.871812081,0.235836898,0,0
43,熊本県,08,茨城県,6,金属工業品,1.140249545,28.59882032,4.409836066,19.14469178
43,熊本県,11,埼玉県,6,金属工業品,27.72336081,32.055902,18.91819292,18.77777778
43,熊本県,12,千葉県,6,金属工業品,0,19.50169841,0,0
43,熊本県,13,東京都,6,金属工業品,0,7.827415413,0,36
43,熊本県,14,神奈川県,6,金属工業品,0.35501039,1.695062702,0,0
44,大分県,08,茨城県,6,金属工業品,18.24657534,434.5567979,6.082191781,10.32180851
44,大分県,11,埼玉県,6,金属工業品,0,3.351039366,0,17.53007519
44,大分県,12,千葉県,6,金属工業品,0,12.441337,0,0
44,大分県,13,東京都,6,金属工業品,908.3126553,0.4705,5.375,36
44,大分県,14,神奈川県,6,金属工業品,115.5,0.761974924,0,0
45,宮崎県,08,茨城県,6,金属工業品,0.240222222,46.71052632,2.555555556,13.75194133
45,宮崎県,11,埼玉県,6,金属工業品,0,0.614080845,0,4.911764706
45,宮崎県,12,千葉県,6,金属工業品,0,3.215688259,0,0
45,宮崎県,13,東京都,6,金属工業品,0.00626087,0.303019324,0,24
45,宮崎県,14,神奈川県,6,金属工業品,0,19.6549085,0,0
46,鹿児島県,08,茨城県,6,金属工業品,0.087542805,30.86885246,2.555555556,8.819672131
46,鹿児島県,11,埼玉県,6,金属工業品,0,1.972565801,4.842105263,2.714285714
46,鹿児島県,12,千葉県,6,金属工業品,0,96.07495717,0,6.466666667
46,鹿児島県,13,東京都,6,金属工業品,0,0.567246377,0,24
46,鹿児島県,14,神奈川県,6,金属工業品,0.073251249,11.17680197,0,0
47,沖縄県,11,埼玉県,6,金属工業品,0,0.82,0,6.833333333
47,沖縄県,12,千葉県,6,金属工業品,37.5,124.8871558,3,24
47,沖縄県,13,東京都,6,金属工業品,0,0.392,0,28
47,沖縄県,14,神奈川県,6,金属工業品,0,61.25313434,0,0
90,全国,08,茨城県,6,金属工業品,180.9250986,182.4286686,0,0
90,全国,12,千葉県,6,金属工業品,1.75891954,109.6663671,14.26666667,14.26666667
90,全国,13,東京都,6,金属工業品,203.4732868,145.9715713,40.63311688,55.65714286
90,全国,14,神奈川県,6,金属工業品,598.206431,1.302777778,0,0
91,東日本,11,埼玉県,6,金属工業品,13.66666667,0,20.5,0
91,東日本,12,千葉県,6,金属工業品,0.008333333,0,0,0
91,東日本,14,神奈川県,6,金属工業品,13.52941177,7.222222222,0,3.611111111
92,東北,08,茨城県,6,金属工業品,0,133.2631579,0,9.342105263
92,東北,11,埼玉県,6,金属工業品,0.759649123,124.098,7.596491228,44.72
92,東北,12,千葉県,6,金属工業品,82.53907692,33.37419355,60,88
92,東北,13,東京都,6,金属工業品,45.31475906,81.6785436,26.50909091,26.50909091
92,東北,14,神奈川県,6,金属工業品,0.008065217,0,0,0
93,海外,08,茨城県,6,金属工業品,777.5904857,141.817079,50.13577586,17.33333333
93,海外,11,埼玉県,6,金属工業品,1873.455274,20.09057944,163.966673,26.28587714
93,海外,12,千葉県,6,金属工業品,4005.211231,34546.08569,12.81355932,47.4
93,海外,13,東京都,6,金属工業品,178.6893812,74.06194297,0,0
93,海外,14,神奈川県,6,金属工業品,1293.642895,837.480693,0,0
94,不特定,08,茨城県,6,金属工業品,0,10.8,0,0
94,不特定,11,埼玉県,6,金属工業品,28.89884615,57.92106838,862.2435897,458.1324786
94,不特定,12,千葉県,6,金属工業品,450,456.25,45,45
94,不特定,13,東京都,6,金属工業品,0.259006559,4.923076923,0,0
99,全て不明,08,茨城県,6,金属工業品,0,27.92748589,0,16.54884933
99,全て不明,11,埼玉県,6,金属工業品,363.5046479,377.1428571,226.9674936,188.5714286
99,全て不明,12,千葉県,6,金属工業品,78.89130435,18.33333333,3.666666667,3.666666667
99,全て不明,13,東京都,6,金属工業品,68.32379515,71.2,0,0
99,全て不明,14,神奈川県,6,金属工業品,177.8535494,0.048780488,0,0
01,北海道,08,茨城県,7,機械工業品,0.152054795,190.3348505,0,3.284552846
01,北海道,11,埼玉県,7,機械工業品,34.88230303,83.16850349,26.36287879,143.0788463
01,北海道,12,千葉県,7,機械工業品,24.46397666,21.90826589,3.423076923,17.7866776
01,北海道,13,東京都,7,機械工業品,4.04684538,209.2996184,0,304.5836125
01,北海道,14,神奈川県,7,機械工業品,78.35696135,674.9509707,0,5.623655914
02,青森県,08,茨城県,7,機械工業品,18.15142029,198.5332055,2.565217391,9.342105263
02,青森県,11,埼玉県,7,機械工業品,38.2305998,23.01288678,18.53045349,35.61286406
02,青森県,12,千葉県,7,機械工業品,7.56,23.56763549,0,6.714285714
02,青森県,13,東京都,7,機械工業品,128.8751845,102.5793917,3.466666667,157.062254
02,青森県,14,神奈川県,7,機械工業品,14.15705859,166.3018825,0,0
03,岩手県,08,茨城県,7,機械工業品,5.481725233,271.6758815,3.04109589,27.71052632
03,岩手県,11,埼玉県,7,機械工業品,74.41316655,37.67630946,39.5823707,98.99358652
03,岩手県,12,千葉県,7,機械工業品,13.587582,37.16857167,29.952412,11.31355932
03,岩手県,13,東京都,7,機械工業品,1.435481012,63.47552616,0,84.74430531
03,岩手県,14,神奈川県,7,機械工業品,69.41028077,208.6332816,6.543956044,0
04,宮城県,08,茨城県,7,機械工業品,2.559589088,303.8633614,0,37.17440995
04,宮城県,11,埼玉県,7,機械工業品,102.5735418,302.3235472,71.13277071,222.0459393
04,宮城県,12,千葉県,7,機械工業品,150.4157202,132.6515618,25.78571429,8.45
04,宮城県,13,東京都,7,機械工業品,110.8027538,161.9341842,14.52631579,223.2066487
04,宮城県,14,神奈川県,7,機械工業品,45.2049789,486.665225,6.050135501,13.16333845
05,秋田県,08,茨城県,7,機械工業品,0.244099379,165.3254308,0,0
05,秋田県,11,埼玉県,7,機械工業品,55.09908369,49.54257043,46.92155662,52.63841219
05,秋田県,12,千葉県,7,機械工業品,0.136581197,55.90402466,4,13.73655914
05,秋田県,13,東京都,7,機械工業品,0.265636469,2.458966195,0,34.49230769
05,秋田県,14,神奈川県,7,機械工業品,9.693424714,82.88068989,0,11.24731183
06,山形県,08,茨城県,7,機械工業品,31.57664286,45.61137312,14.68019364,26.70521284
06,山形県,11,埼玉県,7,機械工業品,35.66033116,41.83425129,63.8943627,86.55529853
06,山形県,12,千葉県,7,機械工業品,44.76700855,97.60203481,3.444444444,28.14864705
06,山形県,13,東京都,7,機械工業品,265.8717923,54.14263662,27.1125641,89.48381751
06,山形県,14,神奈川県,7,機械工業品,19.64025476,217.8157872,24.76303824,21.427022
07,福島県,08,茨城県,7,機械工業品,97.3213825,260.7235727,34.39793489,37.63825427
07,福島県,11,埼玉県,7,機械工業品,933.8416256,232.4739687,208.7373365,206.1526941
07,福島県,12,千葉県,7,機械工業品,177.6894652,189.9279693,33.00807103,45.96989359
07,福島県,13,東京都,7,機械工業品,395.0822138,96.04266255,16.25964912,152.0015571
07,福島県,14,神奈川県,7,機械工業品,622.9177164,254.1592299,37.92619048,4.236111111
08,茨城県,01,北海道,7,機械工業品,190.3348505,0.152054795,3.284552846,0
08,茨城県,02,青森県,7,機械工業品,198.5332055,18.15142029,9.342105263,2.565217391
08,茨城県,03,岩手県,7,機械工業品,271.6758815,5.481725233,27.71052632,3.04109589
08,茨城県,04,宮城県,7,機械工業品,303.8633614,2.559589088,37.17440995,0
08,茨城県,05,秋田県,7,機械工業品,165.3254308,0.244099379,0,0
08,茨城県,06,山形県,7,機械工業品,45.61137312,31.57664286,26.70521284,14.68019364
08,茨城県,07,福島県,7,機械工業品,260.7235727,97.3213825,37.63825427,34.39793489
08,茨城県,08,茨城県,7,機械工業品,15474.91186,15474.91186,2639.332115,2639.332115
08,茨城県,09,栃木県,7,機械工業品,2078.465891,950.1906158,311.9470822,226.5291138
08,茨城県,10,群馬県,7,機械工業品,1094.911815,2284.95423,120.9349679,85.00685335
08,茨城県,11,埼玉県,7,機械工業品,2646.047358,2651.319838,387.8012248,715.7969802
08,茨城県,12,千葉県,7,機械工業品,2351.358156,2251.352705,622.0633013,278.3841353
08,茨城県,13,東京都,7,機械工業品,8512.793644,1633.494902,576.6069161,276.5094808
08,茨城県,14,神奈川県,7,機械工業品,4870.514909,3248.669926,475.1679047,138.6940871
08,茨城県,15,新潟県,7,機械工業品,172.6234565,43.60614523,32.10258799,20.51720648
08,茨城県,16,富山県,7,機械工業品,60.61232591,58.18729704,9,4.823529412
08,茨城県,17,石川県,7,機械工業品,45.33309003,29.19292594,16.66036494,4.096153846
08,茨城県,18,福井県,7,機械工業品,0.314136349,1.397425527,3.114942529,0
08,茨城県,19,山梨県,7,機械工業品,117.9413926,102.3572659,29.96610045,25.91249584
08,茨城県,20,長野県,7,機械工業品,44.91835523,20.83490345,58.41603839,28.45008808
08,茨城県,21,岐阜県,7,機械工業品,30.88416268,11.08515632,13.67103307,8.210526316
08,茨城県,22,静岡県,7,機械工業品,447.9359134,122.5419655,103.8715162,22.46914684
08,茨城県,23,愛知県,7,機械工業品,1043.391074,1110.26445,289.3218356,181.320909
08,茨城県,24,三重県,7,機械工業品,460.4538482,23.215178,59.77166397,8.210526316
08,茨城県,25,滋賀県,7,機械工業品,55.20032221,5.474715447,8.395663957,3.284552846
08,茨城県,26,京都府,7,機械工業品,161.4556469,0.349003822,19.82633003,4.096153846
08,茨城県,27,大阪府,7,機械工業品,738.0264982,747.1020455,170.3851077,88.48956751
08,茨城県,28,兵庫県,7,機械工業品,24.37208013,53.31290837,53.84090815,16.69231141
08,茨城県,29,奈良県,7,機械工業品,98.71765038,0.325713632,11.47686054,16.42105263
08,茨城県,30,和歌山県,7,機械工業品,0.25666453,0.055714286,0,0
