scenario_id,scenario_route_proxy_id,seed,customer_count,vehicle_count,charger_condition,charger_candidate_count,nearest_candidate_charger_id,nearest_charger_haversine_distance_km,nearest_charger_distance_km,maximum_charger_access_distance_km,charger_geographically_accessible,charger_public_access_known,charger_power_known,charger_connector_compatibility_known,charger_operating_status_known,charger_arrival_soc_feasible,charging_assisted_range_evaluated,charging_assisted_range_feasible,charging_duration_evaluated,charging_duration_feasible
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S005_R02,5,25,3,balanced,106,17737_17978,0.10816837116028846,0.13521046395036057,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S005_R02,5,25,3,broad,106,17737_17978,0.10816837116028846,0.13521046395036057,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S005_R02,5,25,3,conservative,12,62650_79572,1.0058944696237773,1.2573680870297217,3.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S005_R03,5,25,3,balanced,106,17123_17364,0.68733248750898,0.859165609386225,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S005_R03,5,25,3,broad,106,17123_17364,0.68733248750898,0.859165609386225,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S005_R03,5,25,3,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S005_R01,5,25,5,balanced,106,17118_17359,0.4423732513893479,0.5529665642366849,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S005_R01,5,25,5,broad,106,17118_17359,0.4423732513893479,0.5529665642366849,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S005_R01,5,25,5,conservative,12,62643_79565,1.7710308522713831,2.213788565339229,3.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S005_R02,5,25,5,balanced,106,62650_79572,1.0058944696237773,1.2573680870297217,5.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S005_R02,5,25,5,broad,106,62650_79572,1.0058944696237773,1.2573680870297217,10.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S005_R02,5,25,5,conservative,12,62650_79572,1.0058944696237773,1.2573680870297217,3.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S005_R03,5,25,5,balanced,106,17123_17364,0.68733248750898,0.859165609386225,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S005_R03,5,25,5,broad,106,17123_17364,0.68733248750898,0.859165609386225,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S005_R03,5,25,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S005_R04,5,25,5,balanced,106,17098_17339,0.37964622461234776,0.4745577807654347,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S005_R04,5,25,5,broad,106,17098_17339,0.37964622461234776,0.4745577807654347,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S005_R04,5,25,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S005_R05,5,25,5,balanced,106,17737_17978,0.10816837116028846,0.13521046395036057,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S005_R05,5,25,5,broad,106,17737_17978,0.10816837116028846,0.13521046395036057,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S005_R05,5,25,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C025_V01_CHG_balanced_SPEED25_T480,C025_V01_CHG_balanced_SPEED25_T480__S006_R01,6,25,1,balanced,106,17098_17339,0.500903633146627,0.6261295414332837,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C025_V01_CHG_broad_SPEED25_T480,C025_V01_CHG_broad_SPEED25_T480__S006_R01,6,25,1,broad,106,17098_17339,0.500903633146627,0.6261295414332837,10.0,True,False,True,True,False,Not evaluated,True,False,True,True
C025_V01_CHG_conservative_SPEED25_T480,C025_V01_CHG_conservative_SPEED25_T480__S006_R01,6,25,1,conservative,12,62650_79572,1.2576216292603997,1.5720270365754996,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S006_R01,6,25,3,balanced,106,17098_17339,0.500903633146627,0.6261295414332837,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S006_R01,6,25,3,broad,106,17098_17339,0.500903633146627,0.6261295414332837,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S006_R01,6,25,3,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S006_R02,6,25,3,balanced,106,17091_17332,1.4260319305330769,1.782539913166346,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S006_R02,6,25,3,broad,106,17091_17332,1.4260319305330769,1.782539913166346,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S006_R02,6,25,3,conservative,12,62641_79563,1.8500148491280235,2.3125185614100294,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S006_R03,6,25,3,balanced,106,17109_17350,0.7600875441589101,0.9501094301986377,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S006_R03,6,25,3,broad,106,17109_17350,0.7600875441589101,0.9501094301986377,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S006_R03,6,25,3,conservative,12,62650_79572,1.2576216292603997,1.5720270365754996,3.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S006_R01,6,25,5,balanced,106,17098_17339,0.500903633146627,0.6261295414332837,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S006_R01,6,25,5,broad,106,17098_17339,0.500903633146627,0.6261295414332837,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S006_R01,6,25,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S006_R02,6,25,5,balanced,106,62641_79563,1.8500148491280235,2.3125185614100294,5.0,True,False,True,True,True,Not evaluated,True,True,True,True
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S006_R02,6,25,5,broad,106,62641_79563,1.8500148491280235,2.3125185614100294,10.0,True,False,True,True,True,Not evaluated,True,True,True,True
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S006_R02,6,25,5,conservative,12,62641_79563,1.8500148491280235,2.3125185614100294,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S006_R03,6,25,5,balanced,106,62650_79572,1.2576216292603997,1.5720270365754996,5.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S006_R03,6,25,5,broad,106,62650_79572,1.2576216292603997,1.5720270365754996,10.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S006_R03,6,25,5,conservative,12,62650_79572,1.2576216292603997,1.5720270365754996,3.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S006_R04,6,25,5,balanced,106,17109_17350,0.7600875441589101,0.9501094301986377,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S006_R04,6,25,5,broad,106,17109_17350,0.7600875441589101,0.9501094301986377,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S006_R04,6,25,5,conservative,12,62645_79567,2.232483616441854,2.7906045205523173,3.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S006_R05,6,25,5,balanced,106,17091_17332,1.4260319305330769,1.782539913166346,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S006_R05,6,25,5,broad,106,17091_17332,1.4260319305330769,1.782539913166346,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S006_R05,6,25,5,conservative,12,62649_79571,1.9593285405385454,2.449160675673182,3.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V01_CHG_balanced_SPEED25_T480,C025_V01_CHG_balanced_SPEED25_T480__S007_R01,7,25,1,balanced,106,17731_17972,0.21578369695853902,0.2697296211981738,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C025_V01_CHG_broad_SPEED25_T480,C025_V01_CHG_broad_SPEED25_T480__S007_R01,7,25,1,broad,106,17731_17972,0.21578369695853902,0.2697296211981738,10.0,True,False,True,True,False,Not evaluated,True,False,True,True
C025_V01_CHG_conservative_SPEED25_T480,C025_V01_CHG_conservative_SPEED25_T480__S007_R01,7,25,1,conservative,12,62646_79568,2.409431512923854,3.0117893911548177,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S007_R01,7,25,3,balanced,106,17731_17972,0.21578369695853902,0.2697296211981738,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S007_R01,7,25,3,broad,106,17731_17972,0.21578369695853902,0.2697296211981738,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S007_R01,7,25,3,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S007_R02,7,25,3,balanced,106,17082_17323,0.6639449112728588,0.8299311390910735,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S007_R02,7,25,3,broad,106,17082_17323,0.6639449112728588,0.8299311390910735,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S007_R02,7,25,3,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S007_R03,7,25,3,balanced,106,17726_17967,0.4531274973114914,0.5664093716393642,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S007_R03,7,25,3,broad,106,17726_17967,0.4531274973114914,0.5664093716393642,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S007_R03,7,25,3,conservative,12,62646_79568,2.409431512923854,3.0117893911548177,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S007_R01,7,25,5,balanced,106,17082_17323,0.6639449112728588,0.8299311390910735,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S007_R01,7,25,5,broad,106,17082_17323,0.6639449112728588,0.8299311390910735,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S007_R01,7,25,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S007_R02,7,25,5,balanced,106,17731_17972,0.21578369695853902,0.2697296211981738,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S007_R02,7,25,5,broad,106,17731_17972,0.21578369695853902,0.2697296211981738,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S007_R02,7,25,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S007_R03,7,25,5,balanced,106,17702_17943,0.9146089130982545,1.1432611413728182,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S007_R03,7,25,5,broad,106,17702_17943,0.9146089130982545,1.1432611413728182,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S007_R03,7,25,5,conservative,12,62646_79568,2.409431512923854,3.0117893911548177,3.0,False,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S007_R04,7,25,5,balanced,106,17110_17351,2.2622428238069987,2.8278035297587483,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S007_R04,7,25,5,broad,106,17110_17351,2.2622428238069987,2.8278035297587483,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S007_R04,7,25,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S007_R05,7,25,5,balanced,106,17726_17967,0.4531274973114914,0.5664093716393642,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S007_R05,7,25,5,broad,106,17726_17967,0.4531274973114914,0.5664093716393642,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S007_R05,7,25,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C025_V01_CHG_balanced_SPEED25_T480,C025_V01_CHG_balanced_SPEED25_T480__S008_R01,8,25,1,balanced,106,17128_17369,0.5008533824296182,0.6260667280370227,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C025_V01_CHG_broad_SPEED25_T480,C025_V01_CHG_broad_SPEED25_T480__S008_R01,8,25,1,broad,106,17128_17369,0.5008533824296182,0.6260667280370227,10.0,True,False,True,True,False,Not evaluated,True,False,True,True
C025_V01_CHG_conservative_SPEED25_T480,C025_V01_CHG_conservative_SPEED25_T480__S008_R01,8,25,1,conservative,12,62650_79572,1.1575294719471045,1.4469118399338807,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S008_R01,8,25,3,balanced,106,17707_17948,0.9293643305970725,1.1617054132463407,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S008_R01,8,25,3,broad,106,17707_17948,0.9293643305970725,1.1617054132463407,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S008_R01,8,25,3,conservative,12,62644_79566,2.547528764804625,3.1844109560057814,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S008_R02,8,25,3,balanced,106,17128_17369,0.5008533824296182,0.6260667280370227,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S008_R02,8,25,3,broad,106,17128_17369,0.5008533824296182,0.6260667280370227,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S008_R02,8,25,3,conservative,12,62650_79572,1.1575294719471045,1.4469118399338807,3.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V03_CHG_balanced_SPEED25_T480,C025_V03_CHG_balanced_SPEED25_T480__S008_R03,8,25,3,balanced,106,17126_17367,1.7535366404991497,2.191920800623937,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_broad_SPEED25_T480,C025_V03_CHG_broad_SPEED25_T480__S008_R03,8,25,3,broad,106,17126_17367,1.7535366404991497,2.191920800623937,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V03_CHG_conservative_SPEED25_T480,C025_V03_CHG_conservative_SPEED25_T480__S008_R03,8,25,3,conservative,12,62641_79563,2.6464162504673094,3.308020313084137,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S008_R01,8,25,5,balanced,106,17128_17369,0.5008533824296182,0.6260667280370227,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S008_R01,8,25,5,broad,106,17128_17369,0.5008533824296182,0.6260667280370227,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S008_R01,8,25,5,conservative,12,62650_79572,1.1575294719471045,1.4469118399338807,3.0,True,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S008_R02,8,25,5,balanced,106,17707_17948,0.9293643305970725,1.1617054132463407,5.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S008_R02,8,25,5,broad,106,17707_17948,0.9293643305970725,1.1617054132463407,10.0,True,False,True,True,False,Not evaluated,False,,False,
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S008_R02,8,25,5,conservative,12,62644_79566,2.547528764804625,3.1844109560057814,3.0,False,False,True,True,True,Not evaluated,False,,False,
C025_V05_CHG_balanced_SPEED25_T480,C025_V05_CHG_balanced_SPEED25_T480__S008_R03,8,25,5,balanced,106,17126_17367,1.7535366404991497,2.191920800623937,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V05_CHG_broad_SPEED25_T480,C025_V05_CHG_broad_SPEED25_T480__S008_R03,8,25,5,broad,106,17126_17367,1.7535366404991497,2.191920800623937,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C025_V05_CHG_conservative_SPEED25_T480,C025_V05_CHG_conservative_SPEED25_T480__S008_R03,8,25,5,conservative,12,62641_79563,2.6464162504673094,3.308020313084137,3.0,False,False,True,True,True,Not evaluated,True,False,False,
