origin_code,origin_name_ja,destination_code,destination_name_ja,commodity_code,commodity_ja,weight_origin_to_destination_tons_per_day,weight_destination_to_origin_tons_per_day,trucks_origin_to_destination_per_day,trucks_destination_to_origin_per_day,commodity_en,tokyo_direction,tokyo_counterpart_region_code,tokyo_counterpart_region_name_ja,tokyo_outbound_weight_tons_per_day,tokyo_inbound_weight_tons_per_day,tokyo_outbound_trucks_per_day,tokyo_inbound_trucks_per_day
13,東京都,93,海外,7,機械工業品,2769.828737,1826.682417,204.2220583,43.57228261,,Tokyo outbound,93,海外,2769.828737,1826.682417,204.2220583,43.57228261
13,東京都,94,不特定,7,機械工業品,6.032100273,5.089707602,0.0,0.0,,Tokyo outbound,94,不特定,6.032100273,5.089707602,0.0,0.0
13,東京都,99,全て不明,7,機械工業品,43.2,78.49405594,0.0,0.0,,Tokyo outbound,99,全て不明,43.2,78.49405594,0.0,0.0
14,神奈川県,13,東京都,7,機械工業品,4937.740584,6111.953444,1218.357918,1239.794598,,Tokyo inbound,14,神奈川県,6111.953444,4937.740584,1239.794598,1218.357918
15,新潟県,13,東京都,7,機械工業品,69.99225273,56.57601919,0.0,168.5746918,,Tokyo inbound,15,新潟県,56.57601919,69.99225273,168.5746918,0.0
16,富山県,13,東京都,7,機械工業品,7.54817222,223.2456205,4.653846154,142.5666625,,Tokyo inbound,16,富山県,223.2456205,7.54817222,142.5666625,4.653846154
17,石川県,13,東京都,7,機械工業品,23.70143768,439.8127377,0.0,49.01390238,,Tokyo inbound,17,石川県,439.8127377,23.70143768,49.01390238,0.0
18,福井県,13,東京都,7,機械工業品,23.0,13.26960059,0.0,40.91866428,,Tokyo inbound,18,福井県,13.26960059,23.0,40.91866428,0.0
19,山梨県,13,東京都,7,機械工業品,256.4824773,416.1550352,21.6952381,90.78995943,,Tokyo inbound,19,山梨県,416.1550352,256.4824773,90.78995943,21.6952381
20,長野県,13,東京都,7,機械工業品,105.8702068,285.8223223,39.46289593,167.4320074,,Tokyo inbound,20,長野県,285.8223223,105.8702068,167.4320074,39.46289593
21,岐阜県,13,東京都,7,機械工業品,29.96945859,83.85508412,0.0,88.29847197,,Tokyo inbound,21,岐阜県,83.85508412,29.96945859,88.29847197,0.0
22,静岡県,13,東京都,7,機械工業品,394.0455211,211.5981783,30.62635659,295.2585016,,Tokyo inbound,22,静岡県,211.5981783,394.0455211,295.2585016,30.62635659
23,愛知県,13,東京都,7,機械工業品,672.4266706,640.890114,29.0671224,509.0356897,,Tokyo inbound,23,愛知県,640.890114,672.4266706,509.0356897,29.0671224
24,三重県,13,東京都,7,機械工業品,322.728463,140.010442,41.89339019,79.83038653,,Tokyo inbound,24,三重県,140.010442,322.728463,79.83038653,41.89339019
25,滋賀県,13,東京都,7,機械工業品,39.73953044,56.044997,17.99298246,59.86439463,,Tokyo inbound,25,滋賀県,56.044997,39.73953044,59.86439463,17.99298246
26,京都府,13,東京都,7,機械工業品,13.2821446,290.9676549,14.52631579,116.904451,,Tokyo inbound,26,京都府,290.9676549,13.2821446,116.904451,14.52631579
27,大阪府,13,東京都,7,機械工業品,1848.142738,2041.389855,21.91917293,470.6256272,,Tokyo inbound,27,大阪府,2041.389855,1848.142738,470.6256272,21.91917293
28,兵庫県,13,東京都,7,機械工業品,58.9466783,234.3079121,0.0,256.5354977,,Tokyo inbound,28,兵庫県,234.3079121,58.9466783,256.5354977,0.0
29,奈良県,13,東京都,7,機械工業品,421.158027,2.231487673,0.0,73.65128205,,Tokyo inbound,29,奈良県,2.231487673,421.158027,73.65128205,0.0
30,和歌山県,13,東京都,7,機械工業品,3.207523608,10.9071098,6.426356589,49.58533095,,Tokyo inbound,30,和歌山県,10.9071098,3.207523608,49.58533095,6.426356589
31,鳥取県,13,東京都,7,機械工業品,91.375,22.22674375,0.0,113.0902564,,Tokyo inbound,31,鳥取県,22.22674375,91.375,113.0902564,0.0
32,島根県,13,東京都,7,機械工業品,1.459769231,3.082807689,0.0,40.91866428,,Tokyo inbound,32,島根県,3.082807689,1.459769231,40.91866428,0.0
33,岡山県,13,東京都,7,機械工業品,100.5817046,55.98085453,6.426356589,157.0010484,,Tokyo inbound,33,岡山県,55.98085453,100.5817046,157.0010484,6.426356589
34,広島県,13,東京都,7,機械工業品,24.478614,71.77943043,0.0,171.4932369,,Tokyo inbound,34,広島県,71.77943043,24.478614,171.4932369,0.0
35,山口県,13,東京都,7,機械工業品,0.0,8.75807903,0.0,55.09776876,,Tokyo inbound,35,山口県,8.75807903,0.0,55.09776876,0.0
36,徳島県,13,東京都,7,機械工業品,0.093913044,44.13334177,0.0,54.53199762,,Tokyo inbound,36,徳島県,44.13334177,0.093913044,54.53199762,0.0
37,香川県,13,東京都,7,機械工業品,152.6169855,9.05585804,0.0,40.91866428,,Tokyo inbound,37,香川県,9.05585804,152.6169855,40.91866428,0.0
38,愛媛県,13,東京都,7,機械工業品,1.219147981,9.761176097,6.426356589,81.59007645,,Tokyo inbound,38,愛媛県,9.761176097,1.219147981,81.59007645,6.426356589
39,高知県,13,東京都,7,機械工業品,0.383333333,2.448939128,0.0,107.4769231,,Tokyo inbound,39,高知県,2.448939128,0.383333333,107.4769231,0.0
40,福岡県,13,東京都,7,機械工業品,6.348299329,309.0958832,6.361702128,291.9954964,,Tokyo inbound,40,福岡県,309.0958832,6.348299329,291.9954964,6.361702128
41,佐賀県,13,東京都,7,機械工業品,0.008,16.2362791,0.0,88.07763864,,Tokyo inbound,41,佐賀県,16.2362791,0.008,88.07763864,0.0
42,長崎県,13,東京都,7,機械工業品,3.110357143,48.1083509,0.0,68.98461539,,Tokyo inbound,42,長崎県,48.1083509,3.110357143,68.98461539,0.0
43,熊本県,13,東京都,7,機械工業品,46.29440974,15.18055039,0.0,19.03181766,,Tokyo inbound,43,熊本県,15.18055039,46.29440974,19.03181766,0.0
44,大分県,13,東京都,7,機械工業品,60.00920858,36.9875138,0.0,70.71794872,,Tokyo inbound,44,大分県,36.9875138,60.00920858,70.71794872,0.0
45,宮崎県,13,東京都,7,機械工業品,0.2901375,5.687533638,0.0,44.91866428,,Tokyo inbound,45,宮崎県,5.687533638,0.2901375,44.91866428,0.0
46,鹿児島県,13,東京都,7,機械工業品,0.128527132,3.998299215,0.0,51.09776876,,Tokyo inbound,46,鹿児島県,3.998299215,0.128527132,51.09776876,0.0
47,沖縄県,13,東京都,7,機械工業品,2.313333333,9.495721224,0.0,73.65128205,,Tokyo inbound,47,沖縄県,9.495721224,2.313333333,73.65128205,0.0
90,全国,13,東京都,7,機械工業品,5169.883798,185.0354354,22.65765766,24.30249769,,Tokyo inbound,90,全国,185.0354354,5169.883798,24.30249769,22.65765766
91,東日本,13,東京都,7,機械工業品,39.26643357,0.0,193.8461539,0.0,,Tokyo inbound,91,東日本,0.0,39.26643357,0.0,193.8461539
92,東北,13,東京都,7,機械工業品,64.41621682,24.70230396,23.8,131.9818182,,Tokyo inbound,92,東北,24.70230396,64.41621682,131.9818182,23.8
93,海外,13,東京都,7,機械工業品,1826.682417,2769.828737,43.57228261,204.2220583,,Tokyo inbound,93,海外,2769.828737,1826.682417,204.2220583,43.57228261
94,不特定,13,東京都,7,機械工業品,5.089707602,6.032100273,0.0,0.0,,Tokyo inbound,94,不特定,6.032100273,5.089707602,0.0,0.0
99,全て不明,13,東京都,7,機械工業品,78.49405594,43.2,0.0,0.0,,Tokyo inbound,99,全て不明,43.2,78.49405594,0.0,0.0
1,北海道,13,東京都,8,窯業・化学工業品,11146.39411,34.83174029,1.0,0.0,,Tokyo inbound,1,北海道,34.83174029,11146.39411,0.0,1.0
2,青森県,13,東京都,8,窯業・化学工業品,0.031808511,2.523454066,0.0,0.0,,Tokyo inbound,2,青森県,2.523454066,0.031808511,0.0,0.0
3,岩手県,13,東京都,8,窯業・化学工業品,11136.39411,19.06057596,0.0,14.70909091,,Tokyo inbound,3,岩手県,19.06057596,11136.39411,14.70909091,0.0
4,宮城県,13,東京都,8,窯業・化学工業品,4.475099754,9.624801614,0.0,6.426356589,,Tokyo inbound,4,宮城県,9.624801614,4.475099754,6.426356589,0.0
5,秋田県,13,東京都,8,窯業・化学工業品,2.614723961,23.683624,5.934210526,0.0,,Tokyo inbound,5,秋田県,23.683624,2.614723961,0.0,5.934210526
6,山形県,13,東京都,8,窯業・化学工業品,45.72965803,275.9324633,0.0,63.24776786,,Tokyo inbound,6,山形県,275.9324633,45.72965803,63.24776786,0.0
7,福島県,13,東京都,8,窯業・化学工業品,360.5980363,725.6204273,23.14656965,47.63034188,,Tokyo inbound,7,福島県,725.6204273,360.5980363,47.63034188,23.14656965
8,茨城県,13,東京都,8,窯業・化学工業品,7966.507364,1314.609258,426.5800438,87.87342073,,Tokyo inbound,8,茨城県,1314.609258,7966.507364,87.87342073,426.5800438
9,栃木県,13,東京都,8,窯業・化学工業品,371.4896592,1609.198829,5.769230769,116.9174042,,Tokyo inbound,9,栃木県,1609.198829,371.4896592,116.9174042,5.769230769
10,群馬県,13,東京都,8,窯業・化学工業品,1058.395793,777.2023429,25.8,43.74966528,,Tokyo inbound,10,群馬県,777.2023429,1058.395793,43.74966528,25.8
11,埼玉県,13,東京都,8,窯業・化学工業品,16272.9607,8863.289991,3521.028881,532.1775562,,Tokyo inbound,11,埼玉県,8863.289991,16272.9607,532.1775562,3521.028881
12,千葉県,13,東京都,8,窯業・化学工業品,21378.72318,11812.2315,767.5032558,419.6413891,,Tokyo inbound,12,千葉県,11812.2315,21378.72318,419.6413891,767.5032558
13,東京都,1,北海道,8,窯業・化学工業品,34.83174029,11146.39411,0.0,1.0,,Tokyo outbound,1,北海道,34.83174029,11146.39411,0.0,1.0
13,東京都,2,青森県,8,窯業・化学工業品,2.523454066,0.031808511,0.0,0.0,,Tokyo outbound,2,青森県,2.523454066,0.031808511,0.0,0.0
13,東京都,3,岩手県,8,窯業・化学工業品,19.06057596,11136.39411,14.70909091,0.0,,Tokyo outbound,3,岩手県,19.06057596,11136.39411,14.70909091,0.0
13,東京都,4,宮城県,8,窯業・化学工業品,9.624801614,4.475099754,6.426356589,0.0,,Tokyo outbound,4,宮城県,9.624801614,4.475099754,6.426356589,0.0
13,東京都,5,秋田県,8,窯業・化学工業品,23.683624,2.614723961,0.0,5.934210526,,Tokyo outbound,5,秋田県,23.683624,2.614723961,0.0,5.934210526
13,東京都,6,山形県,8,窯業・化学工業品,275.9324633,45.72965803,63.24776786,0.0,,Tokyo outbound,6,山形県,275.9324633,45.72965803,63.24776786,0.0
13,東京都,7,福島県,8,窯業・化学工業品,725.6204273,360.5980363,47.63034188,23.14656965,,Tokyo outbound,7,福島県,725.6204273,360.5980363,47.63034188,23.14656965
13,東京都,8,茨城県,8,窯業・化学工業品,1314.609258,7966.507364,87.87342073,426.5800438,,Tokyo outbound,8,茨城県,1314.609258,7966.507364,87.87342073,426.5800438
13,東京都,9,栃木県,8,窯業・化学工業品,1609.198829,371.4896592,116.9174042,5.769230769,,Tokyo outbound,9,栃木県,1609.198829,371.4896592,116.9174042,5.769230769
13,東京都,10,群馬県,8,窯業・化学工業品,777.2023429,1058.395793,43.74966528,25.8,,Tokyo outbound,10,群馬県,777.2023429,1058.395793,43.74966528,25.8
13,東京都,11,埼玉県,8,窯業・化学工業品,8863.289991,16272.9607,532.1775562,3521.028881,,Tokyo outbound,11,埼玉県,8863.289991,16272.9607,532.1775562,3521.028881
13,東京都,12,千葉県,8,窯業・化学工業品,11812.2315,21378.72318,419.6413891,767.5032558,,Tokyo outbound,12,千葉県,11812.2315,21378.72318,419.6413891,767.5032558
13,東京都,13,東京都,8,窯業・化学工業品,131196.6562,131196.6562,5428.582352,5428.582352,,Tokyo outbound,13,東京都,131196.6562,131196.6562,5428.582352,5428.582352
13,東京都,14,神奈川県,8,窯業・化学工業品,28082.22948,39379.40459,508.3363147,1456.123372,,Tokyo outbound,14,神奈川県,28082.22948,39379.40459,508.3363147,1456.123372
13,東京都,15,新潟県,8,窯業・化学工業品,103.8446142,230.7075967,7.230769231,0.0,,Tokyo outbound,15,新潟県,103.8446142,230.7075967,7.230769231,0.0
13,東京都,16,富山県,8,窯業・化学工業品,62.73872621,64.15948488,0.0,0.0,,Tokyo outbound,16,富山県,62.73872621,64.15948488,0.0,0.0
13,東京都,17,石川県,8,窯業・化学工業品,0.520623012,0.03683109,6.426356589,0.0,,Tokyo outbound,17,石川県,0.520623012,0.03683109,6.426356589,0.0
13,東京都,18,福井県,8,窯業・化学工業品,2.998409611,1.278080092,0.0,21.39130435,,Tokyo outbound,18,福井県,2.998409611,1.278080092,0.0,21.39130435
13,東京都,19,山梨県,8,窯業・化学工業品,249.3961523,37.12988645,5.769230769,0.0,,Tokyo outbound,19,山梨県,249.3961523,37.12988645,5.769230769,0.0
13,東京都,20,長野県,8,窯業・化学工業品,45.84829123,58.66660571,12.85271318,0.0,,Tokyo outbound,20,長野県,45.84829123,58.66660571,12.85271318,0.0
13,東京都,21,岐阜県,8,窯業・化学工業品,75.18813239,3471.865539,8.202586207,0.0,,Tokyo outbound,21,岐阜県,75.18813239,3471.865539,8.202586207,0.0
13,東京都,22,静岡県,8,窯業・化学工業品,447.1054041,244.7436117,5.375,34.27159601,,Tokyo outbound,22,静岡県,447.1054041,244.7436117,5.375,34.27159601
13,東京都,23,愛知県,8,窯業・化学工業品,660.354593,212.3999096,5.375,18.47177419,,Tokyo outbound,23,愛知県,660.354593,212.3999096,5.375,18.47177419
13,東京都,24,三重県,8,窯業・化学工業品,141.1528539,107.8839202,13.78947368,0.0,,Tokyo outbound,24,三重県,141.1528539,107.8839202,13.78947368,0.0
13,東京都,25,滋賀県,8,窯業・化学工業品,134.9833144,27.67101756,0.0,5.934210526,,Tokyo outbound,25,滋賀県,134.9833144,27.67101756,0.0,5.934210526
13,東京都,26,京都府,8,窯業・化学工業品,25.38894526,5.10190836,0.0,6.179104478,,Tokyo outbound,26,京都府,25.38894526,5.10190836,0.0,6.179104478
13,東京都,27,大阪府,8,窯業・化学工業品,154.6787317,180.6772291,25.43002114,0.0,,Tokyo outbound,27,大阪府,154.6787317,180.6772291,25.43002114,0.0
13,東京都,28,兵庫県,8,窯業・化学工業品,126.3166711,115.9223068,19.16447368,5.375,,Tokyo outbound,28,兵庫県,126.3166711,115.9223068,19.16447368,5.375
13,東京都,29,奈良県,8,窯業・化学工業品,23.89491429,0.0,0.0,0.0,,Tokyo outbound,29,奈良県,23.89491429,0.0,0.0,0.0
13,東京都,30,和歌山県,8,窯業・化学工業品,27.24493846,6.392802871,0.0,0.0,,Tokyo outbound,30,和歌山県,27.24493846,6.392802871,0.0,0.0
13,東京都,31,鳥取県,8,窯業・化学工業品,0.030469388,0.0,0.0,0.0,,Tokyo outbound,31,鳥取県,0.030469388,0.0,0.0,0.0
13,東京都,32,島根県,8,窯業・化学工業品,0.034492308,5.375,0.0,0.0,,Tokyo outbound,32,島根県,0.034492308,5.375,0.0,0.0
13,東京都,33,岡山県,8,窯業・化学工業品,6.811559843,82.11047118,13.78947368,0.0,,Tokyo outbound,33,岡山県,6.811559843,82.11047118,13.78947368,0.0
13,東京都,34,広島県,8,窯業・化学工業品,27.75551738,53.64022643,7.375,0.0,,Tokyo outbound,34,広島県,27.75551738,53.64022643,7.375,0.0
13,東京都,35,山口県,8,窯業・化学工業品,0.42028718,10208.82789,0.0,0.0,,Tokyo outbound,35,山口県,0.42028718,10208.82789,0.0,0.0
13,東京都,36,徳島県,8,窯業・化学工業品,1160.175592,165.6923077,60.0,0.0,,Tokyo outbound,36,徳島県,1160.175592,165.6923077,60.0,0.0
13,東京都,37,香川県,8,窯業・化学工業品,1.635367274,0.742380952,0.0,0.0,,Tokyo outbound,37,香川県,1.635367274,0.742380952,0.0,0.0
13,東京都,38,愛媛県,8,窯業・化学工業品,7.32229765,8.451870576,0.0,0.0,,Tokyo outbound,38,愛媛県,7.32229765,8.451870576,0.0,0.0
13,東京都,39,高知県,8,窯業・化学工業品,0.162819028,64.20284843,0.0,0.0,,Tokyo outbound,39,高知県,0.162819028,64.20284843,0.0,0.0
13,東京都,40,福岡県,8,窯業・化学工業品,4653.649255,48.09164144,242.0,0.0,,Tokyo outbound,40,福岡県,4653.649255,48.09164144,242.0,0.0
13,東京都,41,佐賀県,8,窯業・化学工業品,0.075245485,236.2766866,0.0,5.194444444,,Tokyo outbound,41,佐賀県,0.075245485,236.2766866,0.0,5.194444444
13,東京都,42,長崎県,8,窯業・化学工業品,0.310430769,0.0,0.0,0.0,,Tokyo outbound,42,長崎県,0.310430769,0.0,0.0,0.0
13,東京都,43,熊本県,8,窯業・化学工業品,26.6044974,0.343294872,0.0,0.0,,Tokyo outbound,43,熊本県,26.6044974,0.343294872,0.0,0.0
13,東京都,44,大分県,8,窯業・化学工業品,49.40517879,34.78571429,5.375,0.0,,Tokyo outbound,44,大分県,49.40517879,34.78571429,5.375,0.0
13,東京都,45,宮崎県,8,窯業・化学工業品,7.842499721,0.726807107,0.0,0.0,,Tokyo outbound,45,宮崎県,7.842499721,0.726807107,0.0,0.0
13,東京都,46,鹿児島県,8,窯業・化学工業品,0.216754328,0.00626087,0.0,0.0,,Tokyo outbound,46,鹿児島県,0.216754328,0.00626087,0.0,0.0
13,東京都,47,沖縄県,8,窯業・化学工業品,0.220461539,0.030469388,0.0,0.0,,Tokyo outbound,47,沖縄県,0.220461539,0.030469388,0.0,0.0
13,東京都,90,全国,8,窯業・化学工業品,133.0281353,48.03110033,0.0,32.0443038,,Tokyo outbound,90,全国,133.0281353,48.03110033,0.0,32.0443038
13,東京都,92,東北,8,窯業・化学工業品,7.89122807,16.96805556,0.0,0.0,,Tokyo outbound,92,東北,7.89122807,16.96805556,0.0,0.0
13,東京都,93,海外,8,窯業・化学工業品,1074.869116,518.3148669,0.0,0.0,,Tokyo outbound,93,海外,1074.869116,518.3148669,0.0,0.0
13,東京都,94,不特定,8,窯業・化学工業品,0.636170213,43.23350355,0.0,0.0,,Tokyo outbound,94,不特定,0.636170213,43.23350355,0.0,0.0
13,東京都,99,全て不明,8,窯業・化学工業品,0.0,196.498835,0.0,39.03075489,,Tokyo outbound,99,全て不明,0.0,196.498835,0.0,39.03075489
14,神奈川県,13,東京都,8,窯業・化学工業品,39379.40459,28082.22948,1456.123372,508.3363147,,Tokyo inbound,14,神奈川県,28082.22948,39379.40459,508.3363147,1456.123372
15,新潟県,13,東京都,8,窯業・化学工業品,230.7075967,103.8446142,0.0,7.230769231,,Tokyo inbound,15,新潟県,103.8446142,230.7075967,7.230769231,0.0
16,富山県,13,東京都,8,窯業・化学工業品,64.15948488,62.73872621,0.0,0.0,,Tokyo inbound,16,富山県,62.73872621,64.15948488,0.0,0.0
17,石川県,13,東京都,8,窯業・化学工業品,0.03683109,0.520623012,0.0,6.426356589,,Tokyo inbound,17,石川県,0.520623012,0.03683109,6.426356589,0.0
18,福井県,13,東京都,8,窯業・化学工業品,1.278080092,2.998409611,21.39130435,0.0,,Tokyo inbound,18,福井県,2.998409611,1.278080092,0.0,21.39130435
19,山梨県,13,東京都,8,窯業・化学工業品,37.12988645,249.3961523,0.0,5.769230769,,Tokyo inbound,19,山梨県,249.3961523,37.12988645,5.769230769,0.0
20,長野県,13,東京都,8,窯業・化学工業品,58.66660571,45.84829123,0.0,12.85271318,,Tokyo inbound,20,長野県,45.84829123,58.66660571,12.85271318,0.0
21,岐阜県,13,東京都,8,窯業・化学工業品,3471.865539,75.18813239,0.0,8.202586207,,Tokyo inbound,21,岐阜県,75.18813239,3471.865539,8.202586207,0.0
22,静岡県,13,東京都,8,窯業・化学工業品,244.7436117,447.1054041,34.27159601,5.375,,Tokyo inbound,22,静岡県,447.1054041,244.7436117,5.375,34.27159601
23,愛知県,13,東京都,8,窯業・化学工業品,212.3999096,660.354593,18.47177419,5.375,,Tokyo inbound,23,愛知県,660.354593,212.3999096,5.375,18.47177419
24,三重県,13,東京都,8,窯業・化学工業品,107.8839202,141.1528539,0.0,13.78947368,,Tokyo inbound,24,三重県,141.1528539,107.8839202,13.78947368,0.0
25,滋賀県,13,東京都,8,窯業・化学工業品,27.67101756,134.9833144,5.934210526,0.0,,Tokyo inbound,25,滋賀県,134.9833144,27.67101756,0.0,5.934210526
26,京都府,13,東京都,8,窯業・化学工業品,5.10190836,25.38894526,6.179104478,0.0,,Tokyo inbound,26,京都府,25.38894526,5.10190836,0.0,6.179104478
27,大阪府,13,東京都,8,窯業・化学工業品,180.6772291,154.6787317,0.0,25.43002114,,Tokyo inbound,27,大阪府,154.6787317,180.6772291,25.43002114,0.0
28,兵庫県,13,東京都,8,窯業・化学工業品,115.9223068,126.3166711,5.375,19.16447368,,Tokyo inbound,28,兵庫県,126.3166711,115.9223068,19.16447368,5.375
29,奈良県,13,東京都,8,窯業・化学工業品,0.0,23.89491429,0.0,0.0,,Tokyo inbound,29,奈良県,23.89491429,0.0,0.0,0.0
30,和歌山県,13,東京都,8,窯業・化学工業品,6.392802871,27.24493846,0.0,0.0,,Tokyo inbound,30,和歌山県,27.24493846,6.392802871,0.0,0.0
31,鳥取県,13,東京都,8,窯業・化学工業品,0.0,0.030469388,0.0,0.0,,Tokyo inbound,31,鳥取県,0.030469388,0.0,0.0,0.0
32,島根県,13,東京都,8,窯業・化学工業品,5.375,0.034492308,0.0,0.0,,Tokyo inbound,32,島根県,0.034492308,5.375,0.0,0.0
33,岡山県,13,東京都,8,窯業・化学工業品,82.11047118,6.811559843,0.0,13.78947368,,Tokyo inbound,33,岡山県,6.811559843,82.11047118,13.78947368,0.0
34,広島県,13,東京都,8,窯業・化学工業品,53.64022643,27.75551738,0.0,7.375,,Tokyo inbound,34,広島県,27.75551738,53.64022643,7.375,0.0
35,山口県,13,東京都,8,窯業・化学工業品,10208.82789,0.42028718,0.0,0.0,,Tokyo inbound,35,山口県,0.42028718,10208.82789,0.0,0.0
36,徳島県,13,東京都,8,窯業・化学工業品,165.6923077,1160.175592,0.0,60.0,,Tokyo inbound,36,徳島県,1160.175592,165.6923077,60.0,0.0
37,香川県,13,東京都,8,窯業・化学工業品,0.742380952,1.635367274,0.0,0.0,,Tokyo inbound,37,香川県,1.635367274,0.742380952,0.0,0.0
38,愛媛県,13,東京都,8,窯業・化学工業品,8.451870576,7.32229765,0.0,0.0,,Tokyo inbound,38,愛媛県,7.32229765,8.451870576,0.0,0.0
39,高知県,13,東京都,8,窯業・化学工業品,64.20284843,0.162819028,0.0,0.0,,Tokyo inbound,39,高知県,0.162819028,64.20284843,0.0,0.0
40,福岡県,13,東京都,8,窯業・化学工業品,48.09164144,4653.649255,0.0,242.0,,Tokyo inbound,40,福岡県,4653.649255,48.09164144,242.0,0.0
41,佐賀県,13,東京都,8,窯業・化学工業品,236.2766866,0.075245485,5.194444444,0.0,,Tokyo inbound,41,佐賀県,0.075245485,236.2766866,0.0,5.194444444
42,長崎県,13,東京都,8,窯業・化学工業品,0.0,0.310430769,0.0,0.0,,Tokyo inbound,42,長崎県,0.310430769,0.0,0.0,0.0
43,熊本県,13,東京都,8,窯業・化学工業品,0.343294872,26.6044974,0.0,0.0,,Tokyo inbound,43,熊本県,26.6044974,0.343294872,0.0,0.0
44,大分県,13,東京都,8,窯業・化学工業品,34.78571429,49.40517879,0.0,5.375,,Tokyo inbound,44,大分県,49.40517879,34.78571429,5.375,0.0
45,宮崎県,13,東京都,8,窯業・化学工業品,0.726807107,7.842499721,0.0,0.0,,Tokyo inbound,45,宮崎県,7.842499721,0.726807107,0.0,0.0
46,鹿児島県,13,東京都,8,窯業・化学工業品,0.00626087,0.216754328,0.0,0.0,,Tokyo inbound,46,鹿児島県,0.216754328,0.00626087,0.0,0.0
47,沖縄県,13,東京都,8,窯業・化学工業品,0.030469388,0.220461539,0.0,0.0,,Tokyo inbound,47,沖縄県,0.220461539,0.030469388,0.0,0.0
90,全国,13,東京都,8,窯業・化学工業品,48.03110033,133.0281353,32.0443038,0.0,,Tokyo inbound,90,全国,133.0281353,48.03110033,0.0,32.0443038
92,東北,13,東京都,8,窯業・化学工業品,16.96805556,7.89122807,0.0,0.0,,Tokyo inbound,92,東北,7.89122807,16.96805556,0.0,0.0
93,海外,13,東京都,8,窯業・化学工業品,518.3148669,1074.869116,0.0,0.0,,Tokyo inbound,93,海外,1074.869116,518.3148669,0.0,0.0
94,不特定,13,東京都,8,窯業・化学工業品,43.23350355,0.636170213,0.0,0.0,,Tokyo inbound,94,不特定,0.636170213,43.23350355,0.0,0.0
99,全て不明,13,東京都,8,窯業・化学工業品,196.498835,0.0,39.03075489,0.0,,Tokyo inbound,99,全て不明,0.0,196.498835,0.0,39.03075489
1,北海道,13,東京都,9,特殊品,1.518230769,1465.922778,0.0,18.74626866,Special cargo,Tokyo inbound,1,北海道,1465.922778,1.518230769,18.74626866,0.0
4,宮城県,13,東京都,9,特殊品,40.698,299.801754,0.0,0.0,Special cargo,Tokyo inbound,4,宮城県,299.801754,40.698,0.0,0.0
5,秋田県,13,東京都,9,特殊品,0.0,40.0,0.0,0.0,Special cargo,Tokyo inbound,5,秋田県,40.0,0.0,0.0,0.0
6,山形県,13,東京都,9,特殊品,9.064038462,0.0,8.734375,0.0,Special cargo,Tokyo inbound,6,山形県,0.0,9.064038462,0.0,8.734375
7,福島県,13,東京都,9,特殊品,105.03,0.0,7.0,0.0,Special cargo,Tokyo inbound,7,福島県,0.0,105.03,0.0,7.0
8,茨城県,13,東京都,9,特殊品,226.5547829,667.755622,33.14468865,245.9052894,Special cargo,Tokyo inbound,8,茨城県,667.755622,226.5547829,245.9052894,33.14468865
9,栃木県,13,東京都,9,特殊品,211.7471026,526.3289474,0.0,27.23684211,Special cargo,Tokyo inbound,9,栃木県,526.3289474,211.7471026,27.23684211,0.0
10,群馬県,13,東京都,9,特殊品,0.48497076,180.0,0.0,15.0,Special cargo,Tokyo inbound,10,群馬県,180.0,0.48497076,15.0,0.0
11,埼玉県,13,東京都,9,特殊品,600.0820606,13369.90097,224.3484342,1364.869081,Special cargo,Tokyo inbound,11,埼玉県,13369.90097,600.0820606,1364.869081,224.3484342
12,千葉県,13,東京都,9,特殊品,770.9684322,14864.60936,26.92983272,26.44001286,Special cargo,Tokyo inbound,12,千葉県,14864.60936,770.9684322,26.44001286,26.92983272
13,東京都,1,北海道,9,特殊品,1465.922778,1.518230769,18.74626866,0.0,Special cargo,Tokyo outbound,1,北海道,1465.922778,1.518230769,18.74626866,0.0
13,東京都,4,宮城県,9,特殊品,299.801754,40.698,0.0,0.0,Special cargo,Tokyo outbound,4,宮城県,299.801754,40.698,0.0,0.0
13,東京都,5,秋田県,9,特殊品,40.0,0.0,0.0,0.0,Special cargo,Tokyo outbound,5,秋田県,40.0,0.0,0.0,0.0
13,東京都,6,山形県,9,特殊品,0.0,9.064038462,0.0,8.734375,Special cargo,Tokyo outbound,6,山形県,0.0,9.064038462,0.0,8.734375
13,東京都,7,福島県,9,特殊品,0.0,105.03,0.0,7.0,Special cargo,Tokyo outbound,7,福島県,0.0,105.03,0.0,7.0
13,東京都,8,茨城県,9,特殊品,667.755622,226.5547829,245.9052894,33.14468865,Special cargo,Tokyo outbound,8,茨城県,667.755622,226.5547829,245.9052894,33.14468865
13,東京都,9,栃木県,9,特殊品,526.3289474,211.7471026,27.23684211,0.0,Special cargo,Tokyo outbound,9,栃木県,526.3289474,211.7471026,27.23684211,0.0
13,東京都,10,群馬県,9,特殊品,180.0,0.48497076,15.0,0.0,Special cargo,Tokyo outbound,10,群馬県,180.0,0.48497076,15.0,0.0
13,東京都,11,埼玉県,9,特殊品,13369.90097,600.0820606,1364.869081,224.3484342,Special cargo,Tokyo outbound,11,埼玉県,13369.90097,600.0820606,1364.869081,224.3484342
