Deleted path,SHA-256,Size,Modified date,Git status,Latest retained,Reason,Deletion timestamp,Result
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/962_20260711_v17_slide_04.png,c08b1de61d437b7117ecc2b6278240b2c0430dd1268fbaa83b9ac8d3b8b09a23,105362,2026-07-11T01:51:33.662262,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/987_20260711_v17_slide_17_layout.json,454b0f11d272a9e972c98cd7cc3c981eaf3b77564e3483d44a5677be24bef89c,44409,2026-07-11T01:51:35.096364,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/983_20260711_v17_slide_15_layout.json,a1d16b39fdeb21c294a9d1a21190262ed86143a758e046710f9c86f4303ee45b,53079,2026-07-12T04:57:13.232134,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/998_20260711_v17_slide_22.png,8df4a287b5104cfb1dfa210f795a218c9150f918635a59f93bcee6c6371e42b8,85729,2026-07-11T01:51:35.591160,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/956_20260711_v17_slide_01.png,6b155acea7f0bd161c2e22872110513e5930bf55bfc656229d48fe6d73e887d0,71227,2026-07-11T01:51:33.350833,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/957_20260711_v17_slide_02_layout.json,3a99c16355ee129fb626b72bf465d4404cb4f852651ded6d195ea995abf026d8,37532,2026-07-11T01:51:33.477272,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/990_20260711_v17_slide_18.png,df78a571fd2cb28be8f50e6b8d0bf0d34536333cba204c5861933ef8fc20933c,108990,2026-07-11T01:51:35.187130,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/978_20260711_v17_slide_12.png,1ea9467ec8e88c9c31709e0bfc4d04794f5ed5ae4f76e839054760c5f446ebde,79560,2026-07-11T01:51:34.535496,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/989_20260711_v17_slide_18_layout.json,8ae6665c3399e25fdf8de0bea268b31f291feedb8e0e0e874a9243ef9c1f0ecf,28677,2026-07-11T01:51:35.193080,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/984_20260711_v17_slide_15.png,f4103cbf16aa952f9d417f14c58f125e3101972ced7a8ee301eebd6be006ae0c,107157,2026-07-11T01:51:34.867811,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/991_20260711_v17_slide_19_layout.json,e411e909de2022e3990609a69788e7f4fa58ccb61b50220f0bb74a8388e068a8,32246,2026-07-12T04:57:18.274614,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/979_20260711_v17_slide_13_layout.json,b26deb5a09a1c98e42d57d9e3423c02c1c023221a2241b21c6f52dc9a8f465a3,66966,2026-07-11T01:51:34.646772,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/965_20260711_v17_slide_06_layout.json,cb0d57ef7b045c8060546b0ff86c995ee1bc9b0f4038a8aa549bbc297df3be6b,30311,2026-07-11T01:51:33.902460,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/961_20260711_v17_slide_04_layout.json,42a0451b5cb8890efad3e814145581e2b67b0068b06cbe3639d9563100519b4f,19474,2026-07-11T01:51:33.666844,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/968_20260711_v17_slide_07.png,d363ac54da9e665077fef98937bdfe784d4d5196b6b241912853696922c71027,122800,2026-07-11T01:51:34.014127,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/955_20260711_v17_slide_01_layout.json,5fe7a596133b58c44704aa5196922a30a17ae99c671cc12f3211c83325b59a60,14978,2026-07-11T01:51:33.361313,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/999_20260711_v17_slide_23_layout.json,427a09a3d869ae437d2d4ffcc73f91be57b2e0171d78160f47af2a4cd4c7d15f,18310,2026-07-11T01:51:35.676679,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/951_20260711_v18_slide_24_layout.json,7152521280ed26b6b8f1caec82e5a41fb24895603fad6a9218fd8b4624e3194b,18094,2026-07-11T01:51:35.745263,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/986_20260711_v17_slide_16.png,3c61bc589d8579a93deac90f6a292da02c69b2a86dc00da41fe7e6d98363b461,108393,2026-07-11T01:51:34.988730,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/992_20260711_v17_slide_19.png,9fda1e114aa3b787da0d41d903579b69dde0901e12051f076acdb8638701218e,91040,2026-07-11T01:51:35.281111,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/960_20260711_v17_slide_03.png,0d19bd9d679b83a2ea9d3b9ef97226de89c666f2b6047cc9d663bfa564b26289,90691,2026-07-11T01:51:33.571852,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/980_20260711_v16_slide_16.png,9ede23ef6dee286906397fcb723555e37a4abe7429a2569dee590ddab0fa7a8f,105699,2026-07-11T00:57:11.829856,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/951_20260711_v16_slide_02_layout.json,848b1d87cadf6bbd636d295170cbb0c95a5d6fb75a669afc0a68676b9a46bfea,37749,2026-07-11T00:57:09.371784,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/957_20260711_v16_slide_05_layout.json,7780581f2e7c83785030c3c7054806187fa35abe4842391be19e7c9f5fd85cf3,20859,2026-07-12T04:52:43.943768,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/969_20260711_v16_slide_11_layout.json,eb09149ec7125fbdea78b63c380f483c4243f3066e244215dcb84bdc9040afec,53596,2026-07-11T00:57:11.360652,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/974_20260711_v16_slide_13.png,6ed8f43586a2420152e6df63c6e784f59bbd0bb1d1129e09eeb98749ad17fd6a,98953,2026-07-11T00:57:11.500705,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/959_20260711_v16_slide_06_layout.json,73a57c3114e3ef3f244581f1d75df68a233a286a88922f4a609a3f2eb51ab24a,30025,2026-07-11T00:57:10.848184,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/981_20260711_v16_slide_17_layout.json,720b21c6e68a167eec2c3e8dbc09eb197468525a4d355c152cc9b04f5fa893ac,44214,2026-07-11T00:57:12.047044,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/952_20260711_v16_slide_02.png,8f1421518828c885b9297bb9d18cc17bdf3537035ea91bfc637ac1bb313095e1,84485,2026-07-11T00:57:09.360626,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/973_20260711_v16_slide_13_layout.json,e098f5836fcecd7112169c4583da8a6a2162a4fe1fd85ed1a462ae1c7538ac87,65917,2026-07-11T00:57:11.511143,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/975_20260711_v16_slide_14_layout.json,777457f45f58e9b5b60c3f4a581ffeefad5b1c4d61c3df9cf85a3ce287d51e8b,30588,2026-07-12T04:52:44.035990,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/983_20260711_v16_slide_18_layout.json,25509e1ed2d233add0785c852b230702ee89c2d541aae321ba6b8834b0f0742d,28043,2026-07-11T00:57:12.276707,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/958_20260711_v16_slide_05.png,f2a15e18e9dfa679d0528e76c0e8ba4bd970dca3919323567c91fc35ea9ec916,130247,2026-07-11T00:57:09.736764,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/982_20260711_v16_slide_17.png,d5b466b71e3d953541ddabb9d92c3c19de662cfc72e9c97532b2b622187254d2,90707,2026-07-11T00:57:12.025138,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/999_20260711_v15_slide_01_layout.json,e0ebfd2cb485268c747ddc33deafb9b9c5d7327bad7a79fc677c6fb2de6bd8f5,15045,2026-07-11T00:57:09.265551,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/984_20260711_v16_slide_18.png,10603b7f69fb5d43ff3a34455d6813dca188fed9b6864965c283e95175646840,102458,2026-07-11T00:57:12.266010,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/976_20260711_v16_slide_14.png,180b306a96321d2d6aaf3e120d5cef959dc21bf9bfcf86d9b3b9ed19ed50d77d,181823,2026-07-11T00:57:11.628333,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/950_20260711_v16_slide_01.png,d9971034e5682e5e716689cb168c4be06dccbad1e079948dfdfd16dc00f36de6,72316,2026-07-11T00:57:09.254622,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/970_20260711_v16_slide_11.png,aefc00251c6d719ab77f0856c4a15dd3c58be4eb3f1e4f6eab29aa4226634799,87841,2026-07-11T00:57:11.350569,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/956_20260711_v16_slide_04.png,58ea053143cf711d1eba8b2c695be0dc3a0b401cfe100b0c6da2ff778b88ca86,103469,2026-07-11T00:57:09.562677,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/955_20260711_v16_slide_04_layout.json,93b2a030a74b094857d88919909c9e644fbe565effa2076f20d51f783a314e4f,18966,2026-07-11T00:57:09.569308,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/953_20260711_v16_slide_03_layout.json,a6784ee9ee69efbc05f25bf337dc50fb81616b2b702ff64ce0a50343e7a48d65,28447,2026-07-11T00:57:09.456391,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/963_20260711_v16_slide_08_layout.json,a4cce2c0644b79078b4807bde1fd1763580a658e4c82cbe52483854d043e25bc,19550,2026-07-11T00:57:11.106244,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/964_20260711_v16_slide_08.png,5810c554ce4545b77dbd7a704a645843fe2c5d4f351f357eb250eab86066e24a,138575,2026-07-11T00:57:11.099624,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/977_20260711_v16_slide_15_layout.json,79c00eef461eebc0f4a8e4e0743384b87ab941bda925fa4f4b42242e6d873245,21038,2026-07-11T00:57:11.751334,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/971_20260711_v16_slide_12_layout.json,396a045e935a01c0f9f3ed49eab56b046dd5f0e4eb45b4328834e65a42d24b8c,24830,2026-07-11T00:57:11.428372,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/998_20260711_v15_deck_montage.webp,5eea840de6a2adfd2e3b0efe599b76e5e02a37185208087c0a92155771e052e2,36680,2026-07-11T00:57:12.578393,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/978_20260711_v16_slide_15.png,7d75daeeae739d5853bb6be75d1c0bf7e23f66dd81b4ab0023be8ad1d9b3c7e9,130166,2026-07-11T00:57:11.746533,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/979_20260711_v16_slide_16_layout.json,d57673266ba48d6bf87bb4f3f5ef8da7e7a390f961b1cf56f8f852e056b68011,49592,2026-07-11T00:57:11.845463,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/962_20260711_v16_slide_07.png,ff479d038c4e7cf4863eed3a23deee2bcca17077ce64eea54b24fab598933372,123683,2026-07-11T00:57:10.971571,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/972_20260711_v16_slide_12.png,5d7710d6d53a29afc531bb7272abd14eae74707b9fcff8027ec89be65ddf941f,79238,2026-07-11T00:57:11.424346,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/966_20260711_v16_slide_09.png,4b3596531ef0875d07219e6e56d6afc7532f72eaf382bf6c5aefe44941a8753d,79593,2026-07-11T00:57:11.183558,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/965_20260711_v16_slide_09_layout.json,bcffba93dc007489215910f21f18939853f2f10f9707a42bd1b652e1202aaff4,53698,2026-07-11T00:57:11.193290,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/967_20260711_v16_slide_10_layout.json,1f2503837eddd349d26065a057e52cf1232d0bd568e8d71644204dd0da9d3a34,51195,2026-07-11T00:57:11.271679,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/968_20260711_v16_slide_10.png,1e17d43f48f2ad9971344e94c4fff9ab9e5eb323158076a7f9f40a77a9c2d0fc,84347,2026-07-11T00:57:11.264051,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/954_20260711_v16_slide_03.png,0f6466aaca394a4bb8b0bda2beb7366c36d0892d656f045c4d4af443ab950348,87581,2026-07-11T00:57:09.449031,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/961_20260711_v16_slide_07_layout.json,61eadc9390a7062d6ebb315d6eb209f8353bda01b4f09805c64cce0848c8e7ab,30419,2026-07-11T00:57:10.980346,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/revised_preview/960_20260711_v16_slide_06.png,b840e6ca2af059c52f6aeee47d7bd4ce17a26754979e25e8be5031f7fa7a7d97,82674,2026-07-11T00:57:10.820250,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/05_src/literature_analysis/make_srl_qrl_requirement_evidence_network.py,36e71ffb9c44e3d6d936b3b886f7eedee4479066d575d4283eae80f6a0a9fe37,47039,2026-07-12T04:53:49.767645,??,05_src/literature_analysis/make_srl_qrl_requirement_evidence_network_v2.py,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/06_outputs/figures/active/circuit_width/reported_circuit_width_by_instance.pdf,59e10a27ea28d04859f3e68946e9a0a483abbaf7078b9bf3ba271c22e3229bc3,45626,2026-07-11T20:39:25.514207,??,same-directory full_revised or slide_revised artifact,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/06_outputs/figures/active/circuit_width/reported_circuit_width_by_instance.png,dbd0f2988ec254f287697b6fe9ff7de81b51541b9cf30251b65388be186d1aa4,1137309,2026-07-11T20:39:25.116642,??,same-directory full_revised or slide_revised artifact,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/06_outputs/figures/active/circuit_width/reported_circuit_width_by_instance.svg,1e29a4c28fc04f5815394d216d0c2a20ca68032bca82da247b91aa02d543a406,117932,2026-07-11T20:39:25.197441,??,same-directory full_revised or slide_revised artifact,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/06_outputs/figures/active/circuit_width/reported_circuit_width_by_instance_slide.png,e1cd2fc6542f5ac46b5117d89e035791be37da4ab69f873dcebd95f61b2e36d5,277487,2026-07-11T20:54:15.224794,??,same-directory full_revised or slide_revised artifact,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/06_outputs/figures/active/circuit_width/reported_circuit_width_by_instance_slide.svg,0ac31366f5a690bab23e2dcc1d0ce58cb346701629691bde5cc2d023f8c8c5dc,12680,2026-07-11T20:54:15.253818,??,same-directory full_revised or slide_revised artifact,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
