"Statistics name :","2020 Population Census Basic Complete Tabulation on Population and Households"
"Table Number :","1-1-3"
"Title :","[Population, Households, Sex, Age and Marital status] Population in 2015 (readjusted), Number of households in 2015 (readjusted), Population change number for 5 years, Population change rate for 5 years, Number of households change number for 5 years, Number of households change rate for 5 years, Sex ratio, Area(reference) and Population density - Japan, Prefectures, Municipalities (including Municipalities as of 2000)"
"Implementation date :","2020","Oct."
"Cities, Towns and Villages :","-"

"***","Data not available"
"-","Data not available"

"","","","","","/Tabulated variable Code","2020_03","","2020_15","","2020_34","","2020_35","","2020_36","","2020_37","","2020_46","","2020_47","","2020_48",""
"Time Code","Time","All Municipalities (including those as of 2000) Code","All Municipalities (including those as of 2000) Level Code","All Municipalities (including those as of 2000)","/Tabulated variable","Population in 2015 (readjusted)[people]","Annotation","Number of households in 2015 (readjusted)[households]","Annotation","Population change number for 5 years[people]","Annotation","Population change rate for 5 years[%]","Annotation","Number of households change number for 5 years[households]","Annotation","Number of households change rate for 5 years[%]","Annotation","Sex ratio","Annotation","Area (reference)[km2]","Annotation","Population density[per km2]","Annotation"
"2020000000","2020","19424","6","Oshino-mura","","8,968","","3,034","","269","","2.99955","","455","","14.99670","","125.29268","","25.05","","368.7",""
"2020000000","2020","19425","6","Yamanakako-mura","","5,208","","1,855","","-29","","-0.55684","","114","","6.14555","","97.67176","","53.05","","97.6",""
"2020000000","2020","19429","6","Narusawa-mura","","2,921","","1,036","","-97","","-3.32078","","20","","1.93050","","96.93166","","89.58","","31.5",""
"2020000000","2020","19430","6","Fujikawaguchiko-machi","","25,329","","9,616","","753","","2.97288","","1,037","","10.78411","","96.94933","","158.40","","164.7",""
"2020000000","2020","1934B","7","(Municipalities as of 2000) Kamikuishiki-mura""South""","","988","","408","","-94","","-9.51417","","-21","","-5.14706","","105.99078","","65.21","","13.7",""
"2020000000","2020","19426","7","(Municipalities as of 2000) Kawaguchiko-machi","","20,266","","7,767","","823","","4.06099","","977","","12.57886","","96.65237","","60.89","","346.3",""
"2020000000","2020","19427","7","(Municipalities as of 2000) Katsuyama-mura","","2,675","","946","","60","","2.24299","","73","","7.71670","","97.75850","","4.26","","642.0",""
"2020000000","2020","19428","7","(Municipalities as of 2000) Ashiwada-mura","","1,400","","495","","-36","","-2.57143","","8","","1.61616","","94.30199","","28.15","","48.5",""
"2020000000","2020","19442","6","Kosuge-mura","","726","","337","","-42","","-5.78512","","2","","0.59347","","101.17647","","52.78","","13.0",""
"2020000000","2020","19443","6","Tabayama-mura","","563","","294","","-33","","-5.86146","","-11","","-3.74150","","105.42636","","101.30","","5.2",""
"2020000000","2020","20000","2","Nagano-ken","","2,098,804","","807,108","","-50,793","","-2.42009","","24,989","","3.09612","","95.49141","","13,561.56","","151.0",""
"2020000000","2020","20201","4","Nagano-shi","","377,598","","150,414","","-4,838","","-1.28126","","6,561","","4.36196","","94.67714","","834.81","","446.5",""
"2020000000","2020","2020B","7","(Municipalities as of 2000) Nagano-shi","","356,085","","142,229","","-2,266","","-0.63636","","7,233","","5.08546","","94.82996","","404.35","","875.0",""
"2020000000","2020","20502","7","(Municipalities as of 2000) Ooka-mura","","960","","473","","-137","","-14.27083","","-45","","-9.51374","","98.31325","","45.86","","17.9",""
"2020000000","2020","20581","7","(Municipalities as of 2000) Shinshushin-machi","","4,135","","1,719","","-595","","-14.38936","","-176","","-10.23851","","91.76598","","70.73","","50.0",""
"2020000000","2020","20582","7","(Municipalities as of 2000) Toyono-machi","","9,609","","3,185","","-819","","-8.52326","","-154","","-4.83516","","92.21518","","19.90","","441.7",""
"2020000000","2020","20586","7","(Municipalities as of 2000) Togakushi-mura","","3,499","","1,375","","-444","","-12.68934","","-108","","-7.85455","","96.08472","","132.76","","23.0",""
"2020000000","2020","20587","7","(Municipalities as of 2000) Kinasa-mura","","1,393","","645","","-265","","-19.02369","","-99","","-15.34884","","86.75497","","134.99","","8.4",""
"2020000000","2020","20589","7","(Municipalities as of 2000) Nakajo-mura","","1,917","","788","","-312","","-16.27543","","-90","","-11.42132","","83.21918","","33.29","","48.2",""
"2020000000","2020","20202","4","Matsumoto-shi","","243,293","","100,173","","-2,148","","-0.88289","","4,761","","4.75278","","96.25389","","978.47","","246.5",""
"2020000000","2020","2020C","7","(Municipalities as of 2000) Matsumoto-shi","","208,227","","87,763","","-652","","-0.31312","","4,597","","5.23797","","96.63427","","265.87","","780.7",""
"2020000000","2020","20443","7","(Municipalities as of 2000) Shiga-mura","","4,629","","1,656","","-536","","-11.57917","","-62","","-3.74396","","89.40305","","90.25","","45.4",""
"2020000000","2020","20449","7","(Municipalities as of 2000) Hata-machi","","15,274","","5,336","","-203","","-1.32906","","255","","4.77886","","92.33027","","59.42","","253.6",""
"2020000000","2020","20463","7","(Municipalities as of 2000) Nagawa-mura","","679","","299","","-117","","-17.23122","","-28","","-9.36455","","93.79310","","117.65","","4.8",""
"2020000000","2020","20464","7","(Municipalities as of 2000) Azumi-mura","","1,936","","1,039","","-304","","-15.70248","","-163","","-15.68816","","106.58228","","401.50","","4.1",""
"2020000000","2020","20465","7","(Municipalities as of 2000) Azusagawa-mura","","12,548","","4,080","","-336","","-2.67772","","162","","3.97059","","95.92492","","42.40","","288.0",""
"2020000000","2020","20203","4","Ueda-shi","","156,827","","62,696","","-2,772","","-1.76755","","1,600","","2.55200","","95.77456","","552.04","","279.1",""
"2020000000","2020","2020D","7","(Municipalities as of 2000) Ueda-shi","","121,192","","49,637","","-726","","-0.59905","","1,791","","3.60820","","95.61250","","176.73","","681.6",""
"2020000000","2020","20341","7","(Municipalities as of 2000) Maruko-machi","","22,244","","8,261","","-1,153","","-5.18342","","-89","","-1.07735","","95.39559","","105.70","","199.5",""
"2020000000","2020","20345","7","(Municipalities as of 2000) Sanada-machi","","9,918","","3,529","","-579","","-5.83787","","-60","","-1.70020","","98.28025","","181.90","","51.3",""
"2020000000","2020","20346","7","(Municipalities as of 2000) Takeshi-mura","","3,473","","1,269","","-314","","-9.04117","","-42","","-3.30969","","97.19101","","87.67","","36.0",""
"2020000000","2020","20204","4","Okaya-shi","","50,128","","19,100","","-2,338","","-4.66406","","174","","0.91099","","94.45010","","85.10","","561.6",""
"2020000000","2020","20205","4","Iida-shi","","101,581","","37,694","","-3,417","","-3.36382","","1,209","","3.20741","","92.91722","","658.66","","149.0",""
"2020000000","2020","2020E","7","(Municipalities as of 2000) Iida-shi","","99,693","","36,828","","-3,078","","-3.08748","","1,329","","3.60867","","92.97142","","325.35","","297.0",""
"2020000000","2020","20418","7","(Municipalities as of 2000) Kami-mura","","413","","198","","-62","","-15.01211","","-20","","-10.10101","","95.00000","","126.51","","2.8",""
"2020000000","2020","20419","7","(Municipalities as of 2000) Minamishinano-mura","","1,475","","668","","-277","","-18.77966","","-100","","-14.97006","","88.06907","","206.90","","5.8",""
"2020000000","2020","20206","4","Suwa-shi","","50,140","","20,401","","-1,411","","-2.81412","","375","","1.83815","","95.54173","","109.17","","446.4",""
"2020000000","2020","20207","4","Suzaka-shi","","50,725","","18,447","","-1,166","","-2.29867","","392","","2.12501","","96.38993","","149.67","","331.1",""
"2020000000","2020","20208","4","Komoro-shi","","42,512","","16,662","","-1,521","","-3.57781","","169","","1.01428","","95.01879","","98.55","","415.9",""
"2020000000","2020","20209","4","Ina-shi","","68,271","","26,231","","-2,146","","-3.14336","","7","","0.02669","","96.28651","","667.93","","99.0",""
"2020000000","2020","2020F","7","(Municipalities as of 2000) Ina-shi","","60,891","","23,532","","-1,559","","-2.56031","","117","","0.49720","","96.88081","","207.64","","285.7",""
"2020000000","2020","20381","7","(Municipalities as of 2000) Takato-machi","","5,643","","2,109","","-468","","-8.29346","","-101","","-4.78900","","92.37918","","139.36","","37.1",""
"2020000000","2020","20387","7","(Municipalities as of 2000) Hase-mura","","1,737","","590","","-119","","-6.85089","","-9","","-1.52542","","87.70302","","320.81","","5.0",""
"2020000000","2020","20210","4","Komagane-shi","","32,759","","12,437","","-557","","-1.70030","","519","","4.17303","","95.48352","","165.86","","194.2",""
"2020000000","2020","20211","4","Nakano-shi","","43,909","","15,296","","-1,571","","-3.57785","","503","","3.28844","","94.33581","","112.18","","377.4",""
"2020000000","2020","2021B","7","(Municipalities as of 2000) Nakano-shi","","39,668","","13,994","","-1,170","","-2.94948","","568","","4.05888","","94.34600","","77.32","","497.9",""
"2020000000","2020","20601","7","(Municipalities as of 2000) Toyota-mura","","4,241","","1,302","","-401","","-9.45532","","-65","","-4.99232","","94.23369","","34.74","","110.5",""
"2020000000","2020","20212","4","Omachi-shi","","28,041","","10,826","","-2,012","","-7.17521","","-87","","-0.80362","","93.74023","","565.15","","46.1",""
"2020000000","2020","2021C","7","(Municipalities as of 2000) Omachi-shi","","26,258","","10,118","","-1,835","","-6.98835","","-42","","-0.41510","","93.72571","","464.84","","52.5",""
"2020000000","2020","20483","7","(Municipalities as of 2000) Yasaka-mura","","848","","326","","-93","","-10.96698","","-18","","-5.52147","","95.59585","","33.94","","22.2",""
"2020000000","2020","20484","7","(Municipalities as of 2000) Miasa-mura","","935","","382","","-84","","-8.98396","","-27","","-7.06806","","92.53394","","66.21","","12.9",""
"2020000000","2020","20213","4","Iiyama-shi","","21,438","","7,423","","-1,899","","-8.85810","","-172","","-2.31712","","94.59217","","202.43","","96.5",""
"2020000000","2020","20214","4","Chino-shi","","55,912","","22,301","","488","","0.87280","","1,547","","6.93691","","100.29120","","266.59","","211.6",""
"2020000000","2020","20215","4","Shiojiri-shi","","67,135","","26,350","","106","","0.15789","","1,647","","6.25047","","99.99703","","289.98","","231.9",""
"2020000000","2020","2021D","7","(Municipalities as of 2000) Shiojiri-shi","","64,629","","25,396","","373","","0.57714","","1,691","","6.65853","","100.30198","","172.31","","377.2",""
"2020000000","2020","20424","7","(Municipalities as of 2000) Narakawa-mura","","2,506","","954","","-267","","-10.65443","","-44","","-4.61216","","91.53122","","117.82","","19.0",""
"2020000000","2020","20217","4","Saku-shi","","99,368","","38,487","","-1,169","","-1.17644","","1,437","","3.73373","","95.75592","","423.51","","231.9",""
"2020000000","2020","2021E","7","(Municipalities as of 2000) Saku-shi","","70,871","","28,017","","797","","1.12458","","1,652","","5.89642","","96.19480","","192.62","","372.1",""
"2020000000","2020","20301","7","(Municipalities as of 2000) Usuda-machi","","13,698","","5,131","","-866","","-6.32209","","-123","","-2.39719","","91.72270","","83.21","","154.2",""
"2020000000","2020","20322","7","(Municipalities as of 2000) Mochizuki-machi","","8,828","","3,140","","-759","","-8.59764","","-85","","-2.70701","","97.72115","","128.64","","62.7",""
"2020000000","2020","20325","7","(Municipalities as of 2000) Asashina-mura","","5,971","","2,199","","-341","","-5.71094","","-7","","-0.31833","","96.78434","","19.52","","288.4",""
"2020000000","2020","20218","4","Chikuma-shi","","60,298","","21,573","","-1,446","","-2.39809","","450","","2.08594","","93.28692","","119.79","","491.3",""
"2020000000","2020","20216","7","(Municipalities as of 2000) Koshoku-shi","","37,137","","12,960","","-698","","-1.87953","","352","","2.71605","","93.76263","","78.99","","461.3",""
"2020000000","2020","20501","7","(Municipalities as of 2000) Kamiyamada-machi","","5,789","","2,175","","-221","","-3.81759","","-10","","-0.45977","","87.79089","","15.62","","356.5",""
"2020000000","2020","20522","7","(Municipalities as of 2000) Togura-machi","","17,372","","6,438","","-527","","-3.03362","","108","","1.67754","","94.13392","","25.23","","667.7",""
"2020000000","2020","20219","4","Tomi-shi","","30,107","","11,004","","15","","0.04982","","256","","2.32643","","96.28568","","112.37","","268.1",""
"2020000000","2020","20326","7","(Municipalities as of 2000) Kitamimaki-mura","","4,966","","1,742","","-276","","-5.55779","","-9","","-0.51665","","96.97606","","25.75","","182.1",""
"2020000000","2020","20343","7","(Municipalities as of 2000) Tobu-machi","","25,141","","9,262","","291","","1.15747","","265","","2.86115","","96.15889","","86.55","","293.8",""
"2020000000","2020","20220","4","Azumino-shi","","95,282","","34,732","","-1,060","","-1.11249","","1,759","","5.06449","","92.98296","","331.78","","284.0",""
"2020000000","2020","20441","7","(Municipalities as of 2000) Akashina-machi","","8,285","","2,922","","-626","","-7.55582","","-66","","-2.25873","","89.95536","","42.12","","181.8",""
"2020000000","2020","20461","7","(Municipalities as of 2000) Toyoshina-machi","","27,524","","10,535","","-162","","-0.58858","","480","","4.55624","","92.36502","","39.11","","699.6",""
"2020000000","2020","20462","7","(Municipalities as of 2000) Hotaka-machi","","32,480","","11,951","","49","","0.15086","","846","","7.07891","","93.71725","","145.42","","223.7",""
"2020000000","2020","20466","7","(Municipalities as of 2000) Misato-mura","","18,043","","6,260","","-17","","-0.09422","","371","","5.92652","","92.95654","","40.21","","448.3",""
"2020000000","2020","20467","7","(Municipalities as of 2000) Horigane-mura","","8,950","","3,064","","-304","","-3.39665","","128","","4.17755","","94.99323","","64.96","","133.1",""
"2020000000","2020","20303","6","Koumi-machi","","4,713","","1,873","","-360","","-7.63845","","-85","","-4.53817","","96.70131","","114.20","","38.1",""
"2020000000","2020","20304","6","Kawakami-mura","","4,607","","1,205","","-263","","-5.70870","","52","","4.31535","","147.80376","","209.61","","20.7",""
"2020000000","2020","20305","6","Minamimaki-mura","","3,408","","1,036","","-166","","-4.87089","","39","","3.76448","","125.92334","","133.09","","24.4",""
"2020000000","2020","20306","6","Minamiaiki-mura","","1,005","","428","","-43","","-4.27861","","-22","","-5.14019","","96.72802","","66.05","","14.6",""
"2020000000","2020","20307","6","Kitaaiki-mura","","774","","333","","-22","","-2.84238","","9","","2.70270","","101.06952","","56.32","","13.4",""
"2020000000","2020","20309","6","Sakuho-machi","","11,186","","4,014","","-968","","-8.65367","","-92","","-2.29198","","94.55446","","188.15","","54.3",""
"2020000000","2020","20302","7","(Municipalities as of 2000) Saku-machi","","7,351","","2,629","","-606","","-8.24378","","-68","","-2.58653","","94.43644","","122.11","","55.2",""
"2020000000","2020","20308","7","(Municipalities as of 2000) Yachiho-mura","","3,835","","1,385","","-362","","-9.43937","","-24","","-1.73285","","94.78407","","66.02","","52.6",""
"2020000000","2020","20321","6","Karuizawa-machi","","18,994","","8,247","","194","","1.02138","","339","","4.11059","","91.68831","","156.03","","123.0",""
"2020000000","2020","20323","6","Miyota-machi","","15,184","","6,118","","371","","2.44336","","593","","9.69271","","98.10239","","58.79","","264.6",""
"2020000000","2020","20324","6","Tateshina-machi","","7,265","","2,682","","-653","","-8.98830","","-76","","-2.83371","","101.33983","","66.87","","98.9",""
"2020000000","2020","20349","6","Aoki-mura","","4,343","","1,556","","-222","","-5.11167","","-3","","-0.19280","","92.12121","","57.10","","72.2",""
"2020000000","2020","20350","6","Nagawa-machi","","6,166","","2,416","","-566","","-9.17937","","-98","","-4.05629","","98.15994","","183.86","","30.5",""
"2020000000","2020","20342","7","(Municipalities as of 2000) Nagato-machi","","4,306","","1,704","","-295","","-6.85091","","-42","","-2.46479","","98.36795","","96.14","","41.7",""
"2020000000","2020","20347","7","(Municipalities as of 2000) Wada-mura","","1,860","","712","","-271","","-14.56989","","-56","","-7.86517","","97.63682","","87.81","","18.1",""
"2020000000","2020","20361","6","Shimosuwa-machi","","20,236","","7,946","","-1,081","","-5.34196","","-99","","-1.24591","","93.15317","","66.87","","286.5",""
"2020000000","2020","20362","6","Fujimi-machi","","14,493","","5,396","","-409","","-2.82205","","214","","3.96590","","94.39614","","144.76","","97.3",""
"2020000000","2020","20363","6","Hara-mura","","7,566","","2,673","","114","","1.50674","","222","","8.30527","","96.46969","","43.26","","177.5",""
"2020000000","2020","20382","6","Tatsuno-machi","","19,770","","7,343","","-1,215","","-6.14568","","-85","","-1.15757","","94.51724","","169.20","","109.7",""
"2020000000","2020","20383","6","Minowa-machi","","25,241","","9,240","","-252","","-0.99838","","264","","2.85714","","100.26447","","85.91","","290.9",""
"2020000000","2020","20384","6","Iijima-machi","","9,530","","3,325","","-526","","-5.51941","","66","","1.98496","","95.22984","","86.96","","103.5",""
"2020000000","2020","20385","6","Minamiminowa-mura","","15,063","","5,839","","734","","4.87287","","606","","10.37849","","98.80443","","40.99","","385.4",""
"2020000000","2020","20386","6","Nakagawa-mura","","4,850","","1,584","","-199","","-4.10309","","30","","1.89394","","88.91145","","77.05","","60.4",""
"2020000000","2020","20388","6","Miyada-mura","","8,821","","3,122","","-252","","-2.85682","","157","","5.02883","","94.44066","","54.50","","157.2",""
"2020000000","2020","20402","6","Matsukawa-machi","","13,167","","4,355","","-637","","-4.83785","","73","","1.67623","","93.93283","","72.79","","172.1",""
"2020000000","2020","20403","6","Takamori-machi","","13,080","","4,247","","-269","","-2.05657","","206","","4.85048","","92.41514","","45.36","","282.4",""
"2020000000","2020","20404","6","Anan-cho","","4,962","","1,737","","-663","","-13.36155","","-126","","-7.25389","","92.95332","","123.07","","34.9",""
"2020000000","2020","20407","6","Achi-mura","","6,538","","2,188","","-470","","-7.18874","","-36","","-1.64534","","91.17832","","214.43","","28.3",""
"2020000000","2020","20406","7","(Municipalities as of 2000) Seinaiji-mura","","573","","227","","-62","","-10.82024","","-14","","-6.16740","","91.38577","","44.16","","11.6",""
"2020000000","2020","2040B","7","(Municipalities as of 2000) Achi-mura","","5,415","","1,728","","-328","","-6.05725","","2","","0.11574","","90.81020","","113.07","","45.0",""
"2020000000","2020","20408","7","(Municipalities as of 2000) Namiai-mura","","550","","233","","-80","","-14.54545","","-24","","-10.30043","","95.02075","","57.24","","8.2",""
"2020000000","2020","20409","6","Hiraya-mura","","484","","211","","-97","","-20.04132","","-15","","-7.10900","","98.46154","","77.37","","5.0",""
"2020000000","2020","20410","6","Neba-mura","","970","","416","","-118","","-12.16495","","-33","","-7.93269","","93.19728","","89.97","","9.5",""
"2020000000","2020","20411","6","Shimojo-mura","","3,851","","1,159","","-306","","-7.94599","","1","","0.08628","","93.08279","","38.12","","93.0",""
"2020000000","2020","20412","6","Urugi-mura","","575","","270","","-27","","-4.69565","","9","","3.33333","","85.13514","","43.43","","12.6",""
"2020000000","2020","20413","6","Tenryu-mura","","1,365","","651","","-187","","-13.69963","","-88","","-13.51767","","90.00000","","109.44","","10.8",""
"2020000000","2020","20414","6","Yasuoka-mura","","1,702","","639","","-160","","-9.40071","","-44","","-6.88576","","88.97059","","64.59","","23.9",""
"2020000000","2020","20415","6","Takagi-mura","","6,310","","2,029","","-337","","-5.34073","","7","","0.34500","","94.87765","","66.61","","89.7",""
"2020000000","2020","20416","6","Toyooka-mura","","6,592","","2,054","","-166","","-2.51820","","68","","3.31061","","98.27214","","76.79","","83.7",""
"2020000000","2020","20417","6","Oshika-mura","","1,023","","475","","0","","0.00000","","57","","12.00000","","111.36364","","248.28","","4.1",""
"2020000000","2020","20422","6","Agematsu-machi","","4,670","","1,864","","-539","","-11.54176","","-79","","-4.23820","","97.93963","","168.42","","24.5",""
"2020000000","2020","20423","6","Nagiso-machi","","4,313","","1,713","","-398","","-9.22792","","-83","","-4.84530","","93.90788","","215.93","","18.1",""
"2020000000","2020","20425","6","Kiso-mura","","2,926","","1,045","","-234","","-7.99727","","-32","","-3.06220","","84.76321","","140.50","","19.2",""
"2020000000","2020","20429","6","Otaki-mura","","839","","398","","-124","","-14.77950","","-27","","-6.78392","","90.66667","","310.82","","2.3",""
"2020000000","2020","20430","6","Okuwa-mura","","3,825","","1,522","","-386","","-10.09150","","-45","","-2.95664","","95.73136","","234.47","","14.7",""
"2020000000","2020","20432","6","Kiso-machi","","11,826","","4,942","","-1,242","","-10.50228","","-262","","-5.30150","","94.95303","","476.03","","22.2",""
"2020000000","2020","20421","7","(Municipalities as of 2000) Kisofukushima-machi","","6,470","","2,823","","-592","","-9.14992","","-146","","-5.17180","","95.08795","","149.97","","39.2",""
"2020000000","2020","20426","7","(Municipalities as of 2000) Hiyoshi-mura","","2,354","","907","","-242","","-10.28037","","-18","","-1.98456","","95.19409","","56.63","","37.3",""
"2020000000","2020","20427","7","(Municipalities as of 2000) Kaida-mura","","1,636","","671","","-197","","-12.04156","","-41","","-6.11028","","99.30748","","149.54","","9.6",""
"2020000000","2020","20428","7","(Municipalities as of 2000) Mitake-mura","","1,366","","541","","-211","","-15.44656","","-57","","-10.53604","","88.72549","","119.92","","9.6",""
"2020000000","2020","20446","6","Omi-mura","","2,788","","1,001","","-195","","-6.99426","","-30","","-2.99700","","88.71907","","34.38","","75.4",""
"2020000000","2020","20448","6","Ikusaka-mura","","1,843","","698","","-204","","-11.06891","","-33","","-4.72779","","99.63459","","39.05","","42.0",""
"2020000000","2020","20450","6","Yamagata-mura","","8,395","","2,725","","5","","0.05956","","287","","10.53211","","95.48522","","24.98","","336.3",""
"2020000000","2020","20451","6","Asahi-mura","","4,462","","1,412","","-183","","-4.10130","","62","","4.39093","","97.27985","","70.62","","60.6",""
"2020000000","2020","20452","6","Chikuhoku-mura","","4,730","","1,780","","-581","","-12.28330","","-93","","-5.22472","","97.28959","","99.47","","41.7",""
"2020000000","2020","20444","7","(Municipalities as of 2000) Honjo-mura","","1,731","","633","","-170","","-9.82091","","-9","","-1.42180","","95.85947","","32.32","","48.3",""
"2020000000","2020","20445","7","(Municipalities as of 2000) Sakakita-mura","","1,712","","679","","-184","","-10.74766","","-44","","-6.48012","","97.16129","","29.77","","51.3",""
"2020000000","2020","20447","7","(Municipalities as of 2000) Sakai-mura","","1,287","","468","","-227","","-17.63792","","-40","","-8.54701","","99.62335","","37.41","","28.3",""
"2020000000","2020","20481","6","Ikeda-machi","","9,926","","3,518","","-544","","-5.48056","","25","","0.71063","","94.24431","","40.16","","233.6",""
"2020000000","2020","20482","6","Matsukawa-mura","","9,948","","3,497","","-349","","-3.50824","","80","","2.28768","","92.21065","","47.07","","203.9",""
"2020000000","2020","20485","6","Hakuba-mura","","8,929","","3,477","","-354","","-3.96461","","232","","6.67242","","98.58731","","189.36","","45.3",""
"2020000000","2020","20486","6","Otari-mura","","2,904","","1,195","","-257","","-8.84986","","-50","","-4.18410","","106.79688","","267.91","","9.9",""
"2020000000","2020","20521","6","Sakaki-machi","","14,871","","5,473","","-867","","-5.83014","","-12","","-0.21926","","97.37844","","53.64","","261.1",""
"2020000000","2020","20541","6","Obuse-machi","","10,702","","3,528","","-42","","-0.39245","","152","","4.30839","","92.48826","","19.12","","557.5",""
"2020000000","2020","20543","6","Takayama-mura","","7,033","","2,291","","-416","","-5.91497","","30","","1.30947","","96.05926","","98.56","","67.1",""
"2020000000","2020","20561","6","Yamanouchi-machi","","12,429","","4,465","","-1,077","","-8.66522","","-46","","-1.03024","","94.61684","","265.90","","42.7",""
"2020000000","2020","20562","6","Kijimadaira-mura","","4,658","","1,564","","-283","","-6.07557","","3","","0.19182","","93.49845","","99.32","","44.0",""
"2020000000","2020","20563","6","Nozawaonsen-mura","","3,479","","1,159","","-200","","-5.74878","","-6","","-0.51769","","91.97892","","57.96","","56.6",""
"2020000000","2020","20583","6","Shinano-machi","","8,469","","3,157","","-730","","-8.61967","","-95","","-3.00919","","97.07156","","149.30","","51.8",""
"2020000000","2020","20588","6","Ogawa-mura","","2,665","","1,086","","-450","","-16.88555","","-121","","-11.14180","","98.65471","","58.11","","38.1",""
"2020000000","2020","20590","6","Iizuna-machi","","11,063","","3,769","","-767","","-6.93302","","-2","","-0.05306","","95.11086","","75.00","","137.3",""
"2020000000","2020","20584","7","(Municipalities as of 2000) Mure-mura","","6,569","","2,298","","-418","","-6.36322","","1","","0.04352","","91.61994","","39.85","","154.4",""
"2020000000","2020","20585","7","(Municipalities as of 2000) Samizu-mura","","4,494","","1,471","","-349","","-7.76591","","-3","","-0.20394","","100.53217","","35.46","","116.9",""
"2020000000","2020","20602","6","Sakae-mura","","1,953","","775","","-293","","-15.00256","","-83","","-10.70968","","93.02326","","271.66","","6.1",""
"2020000000","2020","21000","2","Gifu-ken","","2,031,903","","753,212","","-53,161","","-2.61632","","27,518","","3.65342","","94.31703","","10,621.29","","186.3",""
"2020000000","2020","21201","4","Gifu-shi","","406,735","","165,443","","-4,178","","-1.02720","","7,943","","4.80105","","90.89568","","203.60","","1,977.2",""
"2020000000","2020","2120B","7","(Municipalities as of 2000) Gifu-shi","","393,086","","160,210","","-4,338","","-1.10358","","7,539","","4.70570","","90.83778","","195.12","","1,992.4",""
"2020000000","2020","21304","7","(Municipalities as of 2000) Yanaizu-cho","","13,649","","5,233","","160","","1.17225","","404","","7.72024","","92.54044","","7.77","","1,777.2",""
"2020000000","2020","21202","4","Ogaki-shi","","159,879","","60,085","","-1,593","","-0.99638","","2,192","","3.64817","","94.71289","","206.57","","766.3",""
"2020000000","2020","2120C","7","(Municipalities as of 2000) Ogaki-shi","","149,655","","56,625","","-1,048","","-0.70028","","2,194","","3.87461","","94.72843","","79.75","","1,863.4",""
"2020000000","2020","21342","7","(Municipalities as of 2000) Kamiishizu-cho","","5,569","","1,823","","-589","","-10.57641","","-61","","-3.34613","","92.27799","","123.38","","40.4",""
"2020000000","2020","21384","7","(Municipalities as of 2000) Sunomata-cho","","4,655","","1,637","","44","","0.94522","","59","","3.60415","","96.85798","","3.39","","1,386.1",""
"2020000000","2020","21203","4","Takayama-shi","","89,182","","32,670","","-4,763","","-5.34076","","78","","0.23875","","92.14084","","2,177.61","","38.8",""
"2020000000","2020","2120D","7","(Municipalities as of 2000) Takayama-shi","","62,318","","24,055","","-2,679","","-4.29892","","298","","1.23883","","91.24258","","139.57","","427.3",""
"2020000000","2020","21601","7","(Municipalities as of 2000) Nyukawa-mura","","4,251","","1,251","","-268","","-6.30440","","-8","","-0.63949","","98.06067","","227.15","","17.5",""
"2020000000","2020","21602","7","(Municipalities as of 2000) Kiyomi-mura","","2,363","","785","","-197","","-8.33686","","-11","","-1.40127","","100.37003","","359.16","","6.0",""
"2020000000","2020","21603","7","(Municipalities as of 2000) Shokawa-mura","","1,240","","537","","-230","","-18.54839","","-138","","-25.69832","","96.88109","","323.28","","3.1",""
"2020000000","2020","21605","7","(Municipalities as of 2000) Miya-mura","","2,484","","754","","-129","","-5.19324","","6","","0.79576","","90.68826","","51.89","","45.4",""
"2020000000","2020","21606","7","(Municipalities as of 2000) Kuguno-cho","","3,539","","1,007","","-355","","-10.03108","","-10","","-0.99305","","88.73740","","106.10","","30.0",""
"2020000000","2020","21607","7","(Municipalities as of 2000) Asahi-mura","","1,652","","542","","-217","","-13.13559","","-19","","-3.50554","","93.65722","","187.37","","7.7",""
"2020000000","2020","21608","7","(Municipalities as of 2000) Takane-mura","","338","","182","","-57","","-16.86391","","-28","","-15.38462","","111.27820","","220.66","","1.3",""
"2020000000","2020","21622","7","(Municipalities as of 2000) Kokufu-cho","","7,743","","2,268","","-206","","-2.66047","","84","","3.70370","","93.45483","","89.05","","84.6",""
"2020000000","2020","21626","7","(Municipalities as of 2000) Kamitakara-mura","","3,254","","1,289","","-425","","-13.06085","","-96","","-7.44763","","94.56671","","475.12","","6.0",""
"2020000000","2020","21204","4","Tajimi-shi","","110,441","","41,446","","-3,709","","-3.35835","","1,210","","2.91946","","93.02288","","91.25","","1,169.7",""
"2020000000","2020","2120E","7","(Municipalities as of 2000) Tajimi-shi","","100,793","","37,895","","-3,316","","-3.28991","","1,093","","2.88429","","92.93207","","77.79","","1,253.1",""
"2020000000","2020","21541","7","(Municipalities as of 2000) Kasahara-cho","","9,648","","3,551","","-393","","-4.07338","","117","","3.29485","","93.98449","","13.45","","688.1",""
"2020000000","2020","21205","4","Seki-shi","","89,153","","32,827","","-3,870","","-4.34085","","611","","1.86127","","95.48664","","472.33","","180.6",""
"2020000000","2020","2120F","7","(Municipalities as of 2000) Seki-shi","","75,198","","27,995","","-2,344","","-3.11710","","836","","2.98625","","95.95471","","102.51","","710.7",""
"2020000000","2020","21461","7","(Municipalities as of 2000) Horado-mura","","1,930","","658","","-147","","-7.61658","","-24","","-3.64742","","88.47780","","40.08","","44.5",""
