base_route_proxy_id,customer_count,vehicle_count,seed,route_proxy_distance_km
C050_V03_S078_R01,50,3,78,101.76554369540088
C050_V03_S078_R02,50,3,78,101.3664464147831
C050_V03_S078_R03,50,3,78,113.55860007810162
C050_V05_S078_R01,50,5,78,70.57666648666543
C050_V05_S078_R02,50,5,78,91.76468048631833
C050_V05_S078_R03,50,5,78,61.864602938237
C050_V05_S078_R04,50,5,78,71.82603640451663
C050_V05_S078_R05,50,5,78,62.008739197874576
C050_V01_S079_R01,50,1,79,314.29149191697667
C050_V03_S079_R01,50,3,79,121.12844070726442
C050_V03_S079_R02,50,3,79,91.44396167866933
C050_V03_S079_R03,50,3,79,126.30757885942802
C050_V05_S079_R01,50,5,79,76.0556051717478
C050_V05_S079_R02,50,5,79,107.7967065949646
C050_V05_S079_R03,50,5,79,77.59388369552622
C050_V05_S079_R04,50,5,79,80.23163928551072
C050_V05_S079_R05,50,5,79,71.62566949385757
C050_V01_S080_R01,50,1,80,284.45812626692026
C050_V03_S080_R01,50,3,80,120.89578498901702
C050_V03_S080_R02,50,3,80,94.72958849692426
C050_V03_S080_R03,50,3,80,111.80910976420913
C050_V05_S080_R01,50,5,80,59.86718281982674
C050_V05_S080_R02,50,5,80,46.98622401031905
C050_V05_S080_R03,50,5,80,61.37773194479081
C050_V05_S080_R04,50,5,80,111.80910976420913
C050_V05_S080_R05,50,5,80,70.27793490250174
C050_V01_S081_R01,50,1,81,315.91642974260924
C050_V03_S081_R01,50,3,81,167.43050081821104
C050_V03_S081_R02,50,3,81,108.6382440521775
C050_V03_S081_R03,50,3,81,56.35706877621856
C050_V05_S081_R01,50,5,81,64.24256122859337
C050_V05_S081_R02,50,5,81,78.15641821139756
C050_V05_S081_R03,50,5,81,118.96690333727778
C050_V05_S081_R04,50,5,81,56.35706877621856
C050_V05_S081_R05,50,5,81,55.227562816550375
C050_V01_S082_R01,50,1,82,344.0956143146088
C050_V03_S082_R01,50,3,82,120.32944662613446
C050_V03_S082_R02,50,3,82,151.23197406548294
C050_V03_S082_R03,50,3,82,104.40832199328088
C050_V05_S082_R01,50,5,82,61.97305660510346
C050_V05_S082_R02,50,5,82,112.40347874461744
C050_V05_S082_R03,50,5,82,76.08465749516571
C050_V05_S082_R04,50,5,82,130.45994885973312
C050_V05_S082_R05,50,5,82,72.55570969539615
C050_V01_S083_R01,50,1,83,352.94259707635524
C050_V03_S083_R01,50,3,83,95.29782738363282
C050_V03_S083_R02,50,3,83,188.6929824129351
C050_V03_S083_R03,50,3,83,101.3198317326821
C050_V05_S083_R01,50,5,83,89.23766587703219
C050_V05_S083_R02,50,5,83,103.69812977144898
C050_V05_S083_R03,50,5,83,95.29782738363282
C050_V05_S083_R04,50,5,83,68.94398337096492
C050_V05_S083_R05,50,5,83,123.72316904040892
C050_V01_S084_R01,50,1,84,310.8445052886737
C050_V03_S084_R01,50,3,84,120.96299008859673
C050_V03_S084_R02,50,3,84,82.09101065665814
C050_V03_S084_R03,50,3,84,140.96997084434304
C050_V05_S084_R01,50,5,84,41.19186877227015
C050_V05_S084_R02,50,5,84,118.80395644447292
C050_V05_S084_R03,50,5,84,77.98790845895533
C050_V05_S084_R04,50,5,84,90.34800084430448
C050_V05_S084_R05,50,5,84,71.26955535847213
C050_V01_S085_R01,50,1,85,297.24557888508383
C050_V03_S085_R01,50,3,85,93.0914709062929
C050_V03_S085_R02,50,3,85,124.56984882141084
C050_V03_S085_R03,50,3,85,111.27476780259744
C050_V05_S085_R01,50,5,85,41.953048270835254
C050_V05_S085_R02,50,5,85,111.27476780259744
C050_V05_S085_R03,50,5,85,50.17184385086367
C050_V05_S085_R04,50,5,85,86.19942097998775
C050_V05_S085_R05,50,5,85,63.22609141397814
C050_V01_S086_R01,50,1,86,283.3509914347897
C050_V03_S086_R01,50,3,86,125.66446540761537
C050_V03_S086_R02,50,3,86,124.63859585659974
C050_V03_S086_R03,50,3,86,72.36911456060749
C050_V05_S086_R01,50,5,86,80.91386246356325
C050_V05_S086_R02,50,5,86,67.09302964120373
C050_V05_S086_R03,50,5,86,77.08172379444049
C050_V05_S086_R04,50,5,86,103.52682125090192
C050_V05_S086_R05,50,5,86,75.35697884965101
C050_V01_S087_R01,50,1,87,317.42175613022664
C050_V03_S087_R01,50,3,87,86.87466200028095
C050_V03_S087_R02,50,3,87,125.6104551098734
C050_V03_S087_R03,50,3,87,119.2383140201543
C050_V05_S087_R01,50,5,87,65.33070903264276
C050_V05_S087_R02,50,5,87,58.786877940294666
C050_V05_S087_R03,50,5,87,83.0002909223592
C050_V05_S087_R04,50,5,87,121.30984410686018
C050_V05_S087_R05,50,5,87,51.224036175549024
C050_V01_S088_R01,50,1,88,342.97001455317655
C050_V03_S088_R01,50,3,88,94.62260248966236
C050_V03_S088_R02,50,3,88,164.4940218227273
C050_V03_S088_R03,50,3,88,107.82683549927708
C050_V05_S088_R01,50,5,88,93.99914393020288
C050_V05_S088_R02,50,5,88,74.24202364721447
C050_V05_S088_R03,50,5,88,111.0212013984507
C050_V05_S088_R04,50,5,88,92.97290768204984
C050_V05_S088_R05,50,5,88,57.56847792617524
C050_V01_S089_R01,50,1,89,301.8388907172147
C050_V03_S089_R01,50,3,89,100.9571296501706
C050_V03_S089_R02,50,3,89,119.29140473789236
C050_V03_S089_R03,50,3,89,128.55586652779394
C050_V05_S089_R01,50,5,89,86.2281818292054
C050_V05_S089_R02,50,5,89,95.1418616004282
C050_V05_S089_R03,50,5,89,104.074214286264
C050_V05_S089_R04,50,5,89,90.78129497094396
C050_V05_S089_R05,50,5,89,61.84956519747378
C050_V01_S090_R01,50,1,90,313.37336288217847
C050_V03_S090_R01,50,3,90,113.0428638729802
C050_V03_S090_R02,50,3,90,140.02028514369147
C050_V03_S090_R03,50,3,90,86.15658007790032
C050_V05_S090_R01,50,5,90,76.99413551141338
C050_V05_S090_R02,50,5,90,81.44975852940695
C050_V05_S090_R03,50,5,90,125.41546746775586
C050_V05_S090_R04,50,5,90,43.613288146585525
C050_V05_S090_R05,50,5,90,54.37697920224542
C050_V01_S091_R01,50,1,91,311.0391008936963
C050_V03_S091_R01,50,3,91,99.6892416638601
C050_V03_S091_R02,50,3,91,119.27571868528496
C050_V03_S091_R03,50,3,91,143.51938239224967
C050_V05_S091_R01,50,5,91,85.19102689252911
C050_V05_S091_R02,50,5,91,48.45462343058343
C050_V05_S091_R03,50,5,91,111.77344794346432
C050_V05_S091_R04,50,5,91,63.024592248680946
C050_V05_S091_R05,50,5,91,58.70695835972997
C050_V01_S092_R01,50,1,92,332.5503593080325
C050_V03_S092_R01,50,3,92,92.20339568078066
C050_V03_S092_R02,50,3,92,87.56415203403974
C050_V03_S092_R03,50,3,92,172.12437502404043
C050_V05_S092_R01,50,5,92,51.419978797003665
C050_V05_S092_R02,50,5,92,87.56415203403974
C050_V05_S092_R03,50,5,92,44.80324503545587
C050_V05_S092_R04,50,5,92,124.72028277414692
C050_V05_S092_R05,50,5,92,56.851686219227986
C050_V01_S093_R01,50,1,93,296.021919040449
C050_V03_S093_R01,50,3,93,107.4446550194168
C050_V03_S093_R02,50,3,93,130.42230579400038
C050_V03_S093_R03,50,3,93,114.72191829893156
C050_V05_S093_R01,50,5,93,58.08777917877541
C050_V05_S093_R02,50,5,93,130.42230579400038
C050_V05_S093_R03,50,5,93,50.53799511593601
C050_V05_S093_R04,50,5,93,61.939185383675586
C050_V05_S093_R05,50,5,93,81.37858346987605
C050_V01_S094_R01,50,1,94,276.230930711898
C050_V03_S094_R01,50,3,94,80.56140458154692
C050_V03_S094_R02,50,3,94,120.9897466053325
C050_V03_S094_R03,50,3,94,85.37922076096515
C050_V05_S094_R01,50,5,94,48.24308421394189
C050_V05_S094_R02,50,5,94,97.36307627358366
C050_V05_S094_R03,50,5,94,80.56140458154692
C050_V05_S094_R04,50,5,94,55.000714345146015
C050_V05_S094_R05,50,5,94,98.1246254766429
C050_V01_S095_R01,50,1,95,299.9375252289246
C050_V03_S095_R01,50,3,95,72.17863280520633
C050_V03_S095_R02,50,3,95,140.6612030868326
C050_V03_S095_R03,50,3,95,101.85173479279852
C050_V05_S095_R01,50,5,95,69.79821452001006
C050_V05_S095_R02,50,5,95,79.24764664172584
C050_V05_S095_R03,50,5,95,95.06886592631872
C050_V05_S095_R04,50,5,95,72.17863280520633
C050_V05_S095_R05,50,5,95,51.860802977220715
C050_V01_S096_R01,50,1,96,338.6383881178938
C050_V03_S096_R01,50,3,96,122.4178709471475
C050_V03_S096_R02,50,3,96,148.05097508001526
C050_V03_S096_R03,50,3,96,124.77723670007258
C050_V05_S096_R01,50,5,96,100.46409036245647
C050_V05_S096_R02,50,5,96,68.27255961327171
C050_V05_S096_R03,50,5,96,92.44586157110776
C050_V05_S096_R04,50,5,96,106.63572146883436
C050_V05_S096_R05,50,5,96,64.03102946787318
C050_V01_S097_R01,50,1,97,300.07038857216105
C050_V03_S097_R01,50,3,97,100.32430279504035
C050_V03_S097_R02,50,3,97,79.88255370558255
C050_V03_S097_R03,50,3,97,129.39384734487533
C050_V05_S097_R01,50,5,97,76.21153360728937
C050_V05_S097_R02,50,5,97,51.22595405935735
C050_V05_S097_R03,50,5,97,112.88416215077063
C050_V05_S097_R04,50,5,97,62.54607969500029
C050_V05_S097_R05,50,5,97,49.86797224241155
C050_V01_S098_R01,50,1,98,346.4661641765566
C050_V03_S098_R01,50,3,98,125.8892419276805
C050_V03_S098_R02,50,3,98,160.5446617790221
C050_V03_S098_R03,50,3,98,82.16630930435758
C050_V05_S098_R01,50,5,98,58.289754210241725
C050_V05_S098_R02,50,5,98,125.8892419276805
C050_V05_S098_R03,50,5,98,85.36121616692563
C050_V05_S098_R04,50,5,98,62.707368310800966
C050_V05_S098_R05,50,5,98,56.613332558645965
C050_V01_S099_R01,50,1,99,314.70236213827235
C050_V03_S099_R01,50,3,99,121.3017584801413
C050_V03_S099_R02,50,3,99,124.6543268414206
C050_V03_S099_R03,50,3,99,82.44302498709536
C050_V05_S099_R01,50,5,99,81.12293927717522
C050_V05_S099_R02,50,5,99,80.28136316515776
C050_V05_S099_R03,50,5,99,60.73146829786766
C050_V05_S099_R04,50,5,99,57.006388155628535
C050_V05_S099_R05,50,5,99,105.43451473156658
C050_V01_S100_R01,50,1,100,290.8843034479264
C050_V03_S100_R01,50,3,100,117.44782341082514
C050_V03_S100_R02,50,3,100,105.61015416592352
C050_V03_S100_R03,50,3,100,102.53943049903978
C050_V05_S100_R01,50,5,100,60.84124505995454
C050_V05_S100_R02,50,5,100,107.53050688060432
C050_V05_S100_R03,50,5,100,90.47234075905472
C050_V05_S100_R04,50,5,100,59.00171378920567
C050_V05_S100_R05,50,5,100,73.32020029110814
C100_V01_S001_R01,100,1,1,416.26029439067594
C100_V03_S001_R01,100,3,1,170.13492265880217
C100_V03_S001_R02,100,3,1,184.4198830661399
C100_V03_S001_R03,100,3,1,122.46160838762404
C100_V05_S001_R01,100,5,1,89.74193559930478
C100_V05_S001_R02,100,5,1,118.96765817490164
C100_V05_S001_R03,100,5,1,110.4492973270184
C100_V05_S001_R04,100,5,1,60.43186437277239
C100_V05_S001_R05,100,5,1,106.20229797302648
C100_V01_S002_R01,100,1,2,378.44606888723655
C100_V03_S002_R01,100,3,2,115.117033535623
C100_V03_S002_R02,100,3,2,149.7529310103454
C100_V03_S002_R03,100,3,2,166.61552801639598
C100_V05_S002_R01,100,5,2,84.58388298794509
C100_V05_S002_R02,100,5,2,149.7529310103454
C100_V05_S002_R03,100,5,2,99.06008087949718
C100_V05_S002_R04,100,5,2,66.12280711426087
C100_V05_S002_R05,100,5,2,73.30310643794635
C100_V01_S003_R01,100,1,3,419.6821175771099
C100_V03_S003_R01,100,3,3,171.60493713640471
C100_V03_S003_R02,100,3,3,153.06830577950407
C100_V03_S003_R03,100,3,3,155.4028409011178
C100_V05_S003_R01,100,5,3,135.90917064848898
C100_V05_S003_R02,100,5,3,77.69944296272018
C100_V05_S003_R03,100,5,3,130.87757896392085
C100_V05_S003_R04,100,5,3,71.9235646817336
C100_V05_S003_R05,100,5,3,100.2588601206334
C100_V01_S004_R01,100,1,4,466.42783773943614
C100_V03_S004_R01,100,3,4,134.9642907880046
C100_V03_S004_R02,100,3,4,229.4523231115301
C100_V03_S004_R03,100,3,4,144.9570971697787
C100_V05_S004_R01,100,5,4,132.19977090077467
C100_V05_S004_R02,100,5,4,136.5403553587949
C100_V05_S004_R03,100,5,4,131.82307193335106
C100_V05_S004_R04,100,5,4,95.92059800309352
C100_V05_S004_R05,100,5,4,64.99506461496658
C100_V01_S005_R01,100,1,5,465.197013071967
C100_V03_S005_R01,100,3,5,128.08166518917653
C100_V03_S005_R02,100,3,5,209.78019657767857
C100_V03_S005_R03,100,3,5,168.44326291846886
C100_V05_S005_R01,100,5,5,120.28171389308828
C100_V05_S005_R02,100,5,5,119.47949453674774
C100_V05_S005_R03,100,5,5,71.26903693149181
C100_V05_S005_R04,100,5,5,155.88044313570717
C100_V05_S005_R05,100,5,5,81.77190010809989
C100_V01_S006_R01,100,1,6,435.18419673635026
C100_V03_S006_R01,100,3,6,171.44998482995166
C100_V03_S006_R02,100,3,6,206.32284773426952
C100_V03_S006_R03,100,3,6,124.99107368459882
C100_V05_S006_R01,100,5,6,99.92150218066412
C100_V05_S006_R02,100,5,6,105.4162334523008
C100_V05_S006_R03,100,5,6,92.33990272396169
C100_V05_S006_R04,100,5,6,67.2923524916427
C100_V05_S006_R05,100,5,6,160.19184245606112
C100_V01_S007_R01,100,1,7,444.93715251700064
C100_V03_S007_R01,100,3,7,159.64763402666836
C100_V03_S007_R02,100,3,7,145.20023739609098
C100_V03_S007_R03,100,3,7,194.3620256365098
C100_V05_S007_R01,100,5,7,144.79968092061694
C100_V05_S007_R02,100,5,7,69.75393827649846
C100_V05_S007_R03,100,5,7,89.47755479543045
C100_V05_S007_R04,100,5,7,121.03146296790376
C100_V05_S007_R05,100,5,7,74.92124679837224
C100_V01_S008_R01,100,1,8,429.2711816006305
C100_V03_S008_R01,100,3,8,146.0590901402509
C100_V03_S008_R02,100,3,8,173.36059226295376
C100_V03_S008_R03,100,3,8,138.24232652801558
C100_V05_S008_R01,100,5,8,111.55655104688934
C100_V05_S008_R02,100,5,8,93.49787371825704
C100_V05_S008_R03,100,5,8,101.11754023738683
C100_V05_S008_R04,100,5,8,127.12994240520324
C100_V05_S008_R05,100,5,8,61.4659774025972
C100_V01_S009_R01,100,1,9,411.01915506909535
C100_V03_S009_R01,100,3,9,141.7355006571152
C100_V03_S009_R02,100,3,9,188.58442373236176
C100_V03_S009_R03,100,3,9,185.00808467174065
C100_V05_S009_R01,100,5,9,110.42359564320314
C100_V05_S009_R02,100,5,9,135.79185468996135
C100_V05_S009_R03,100,5,9,77.78978360659855
C100_V05_S009_R04,100,5,9,113.38237557334509
C100_V05_S009_R05,100,5,9,81.13936301042436
C100_V01_S010_R01,100,1,10,467.3593305559375
C100_V03_S010_R01,100,3,10,122.67820284503868
C100_V03_S010_R02,100,3,10,225.47174175530117
C100_V03_S010_R03,100,3,10,152.05043158687374
C100_V05_S010_R01,100,5,10,103.20378663923437
C100_V05_S010_R02,100,5,10,117.68577618605876
C100_V05_S010_R03,100,5,10,126.13111807777328
C100_V05_S010_R04,100,5,10,82.74721964716669
C100_V05_S010_R05,100,5,10,80.10392902393832
C100_V01_S011_R01,100,1,11,452.1048465908669
C100_V03_S011_R01,100,3,11,150.4280879138277
C100_V03_S011_R02,100,3,11,118.42533748301987
C100_V03_S011_R03,100,3,11,222.7245816950628
C100_V05_S011_R01,100,5,11,107.86692956912324
C100_V05_S011_R02,100,5,11,117.55543395055491
C100_V05_S011_R03,100,5,11,134.05590944349893
C100_V05_S011_R04,100,5,11,79.3626227671665
C100_V05_S011_R05,100,5,11,121.99043653097948
C100_V01_S012_R01,100,1,12,404.46662524329304
C100_V03_S012_R01,100,3,12,197.93388478142973
C100_V03_S012_R02,100,3,12,102.92045364080506
C100_V03_S012_R03,100,3,12,143.90946070154308
C100_V05_S012_R01,100,5,12,100.40305568104856
C100_V05_S012_R02,100,5,12,142.88216747413213
C100_V05_S012_R03,100,5,12,102.40034103588812
C100_V05_S012_R04,100,5,12,125.11734177594484
C100_V05_S012_R05,100,5,12,58.61593728581192
C100_V01_S013_R01,100,1,13,439.0815307598656
C100_V03_S013_R01,100,3,13,188.9103919287794
C100_V03_S013_R02,100,3,13,117.40001366592142
C100_V03_S013_R03,100,3,13,153.4244515939664
C100_V05_S013_R01,100,5,13,113.80662579362152
C100_V05_S013_R02,100,5,13,155.28216537310237
C100_V05_S013_R03,100,5,13,87.98582401820062
C100_V05_S013_R04,100,5,13,125.89189594938958
C100_V05_S013_R05,100,5,13,73.466411073388
C100_V01_S014_R01,100,1,14,451.3806276895104
C100_V03_S014_R01,100,3,14,180.23668272916257
C100_V03_S014_R02,100,3,14,144.72662939177792
C100_V03_S014_R03,100,3,14,136.12882047008415
C100_V05_S014_R01,100,5,14,119.7755320594888
C100_V05_S014_R02,100,5,14,127.8376051407602
C100_V05_S014_R03,100,5,14,89.42068250465144
C100_V05_S014_R04,100,5,14,125.66626434489208
C100_V05_S014_R05,100,5,14,58.45593602150434
C100_V01_S015_R01,100,1,15,399.193191145893
C100_V03_S015_R01,100,3,15,127.6598627272516
C100_V03_S015_R02,100,3,15,191.76895169567487
C100_V03_S015_R03,100,3,15,148.7785332920362
C100_V05_S015_R01,100,5,15,117.3350164522394
C100_V05_S015_R02,100,5,15,124.93243104619502
C100_V05_S015_R03,100,5,15,71.36799675104675
C100_V05_S015_R04,100,5,15,80.93433782529769
C100_V05_S015_R05,100,5,15,114.83182965685091
C100_V01_S016_R01,100,1,16,426.58151634980646
C100_V03_S016_R01,100,3,16,155.06070575997603
C100_V03_S016_R02,100,3,16,143.64520877421222
C100_V03_S016_R03,100,3,16,129.858030377429
C100_V05_S016_R01,100,5,16,114.81211442663698
C100_V05_S016_R02,100,5,16,93.99149525622056
C100_V05_S016_R03,100,5,16,83.84406427984521
C100_V05_S016_R04,100,5,16,87.59247658431535
C100_V05_S016_R05,100,5,16,101.76453180186776
C100_V01_S017_R01,100,1,17,465.3575593683899
C100_V03_S017_R01,100,3,17,161.22283214670043
C100_V03_S017_R02,100,3,17,217.44680984357308
C100_V03_S017_R03,100,3,17,129.44558744616754
C100_V05_S017_R01,100,5,17,129.44558744616754
C100_V05_S017_R02,100,5,17,125.47791430037684
C100_V05_S017_R03,100,5,17,76.1659209153324
C100_V05_S017_R04,100,5,17,87.32449546664807
C100_V05_S017_R05,100,5,17,130.48676661834094
C100_V01_S018_R01,100,1,18,423.7187722771153
C100_V03_S018_R01,100,3,18,147.013689346023
C100_V03_S018_R02,100,3,18,189.4605582465712
C100_V03_S018_R03,100,3,18,160.90475921973905
C100_V05_S018_R01,100,5,18,70.61317166955564
C100_V05_S018_R02,100,5,18,124.86429970097704
C100_V05_S018_R03,100,5,18,103.12251865835748
C100_V05_S018_R04,100,5,18,83.8519675730337
C100_V05_S018_R05,100,5,18,122.88931841656556
C100_V01_S019_R01,100,1,19,405.81267451101104
C100_V03_S019_R01,100,3,19,122.68817085366464
C100_V03_S019_R02,100,3,19,183.5698987298596
C100_V03_S019_R03,100,3,19,134.28172110573644
C100_V05_S019_R01,100,5,19,118.03731134814086
C100_V05_S019_R02,100,5,19,76.45253322898736
C100_V05_S019_R03,100,5,19,78.61981663891035
C100_V05_S019_R04,100,5,19,118.31458329132914
C100_V05_S019_R05,100,5,19,122.68817085366464
C100_V01_S020_R01,100,1,20,456.7880862306167
C100_V03_S020_R01,100,3,20,132.1725970757309
C100_V03_S020_R02,100,3,20,231.64750831749373
C100_V03_S020_R03,100,3,20,165.0495917536745
C100_V05_S020_R01,100,5,20,95.71872137064028
C100_V05_S020_R02,100,5,20,128.78620062035606
C100_V05_S020_R03,100,5,20,85.51681087621132
C100_V05_S020_R04,100,5,20,52.05633923915329
C100_V05_S020_R05,100,5,20,172.89258386494657
C100_V01_S021_R01,100,1,21,451.1524845232741
C100_V03_S021_R01,100,3,21,173.11001705112426
C100_V03_S021_R02,100,3,21,140.29157057140952
C100_V03_S021_R03,100,3,21,181.91022017856395
C100_V05_S021_R01,100,5,21,154.2265950402913
C100_V05_S021_R02,100,5,21,83.06463720061485
C100_V05_S021_R03,100,5,21,82.1693520789573
C100_V05_S021_R04,100,5,21,109.07378757554396
C100_V05_S021_R05,100,5,21,78.70816698289534
C100_V01_S022_R01,100,1,22,450.47510066336815
C100_V03_S022_R01,100,3,22,164.6508653908383
C100_V03_S022_R02,100,3,22,122.45870136984736
C100_V03_S022_R03,100,3,22,200.38988254775768
C100_V05_S022_R01,100,5,22,112.97725033773942
C100_V05_S022_R02,100,5,22,128.38437113210597
C100_V05_S022_R03,100,5,22,85.22586225914227
C100_V05_S022_R04,100,5,22,132.72812578357588
C100_V05_S022_R05,100,5,22,78.37504709454078
C100_V01_S023_R01,100,1,23,405.4227456776808
C100_V03_S023_R01,100,3,23,124.26225523134497
C100_V03_S023_R02,100,3,23,175.12804322394967
C100_V03_S023_R03,100,3,23,147.45809691203138
C100_V05_S023_R01,100,5,23,77.34033724100628
C100_V05_S023_R02,100,5,23,112.75939316438723
C100_V05_S023_R03,100,5,23,80.3526504585769
C100_V05_S023_R04,100,5,23,122.36783225280752
C100_V05_S023_R05,100,5,23,118.40011258114669
C100_V01_S024_R01,100,1,24,490.5472174317033
C100_V03_S024_R01,100,3,24,148.24653776527674
C100_V03_S024_R02,100,3,24,169.74234112821378
C100_V03_S024_R03,100,3,24,184.52620363108787
C100_V05_S024_R01,100,5,24,68.9870812497218
C100_V05_S024_R02,100,5,24,75.88700998721504
C100_V05_S024_R03,100,5,24,67.77186688329722
C100_V05_S024_R04,100,5,24,149.1670954929757
C100_V05_S024_R05,100,5,24,124.20265054533718
C100_V01_S025_R01,100,1,25,407.6703647849296
C100_V03_S025_R01,100,3,25,168.38774086175974
C100_V03_S025_R02,100,3,25,142.72499970979624
C100_V03_S025_R03,100,3,25,146.85164488769317
C100_V05_S025_R01,100,5,25,63.090362619214304
C100_V05_S025_R02,100,5,25,127.92392110065278
C100_V05_S025_R03,100,5,25,137.33163490671092
C100_V05_S025_R04,100,5,25,60.44465906697839
C100_V05_S025_R05,100,5,25,103.71818817281998
C100_V01_S026_R01,100,1,26,411.794603422136
C100_V03_S026_R01,100,3,26,162.28469902196213
C100_V03_S026_R02,100,3,26,165.04132870742993
C100_V03_S026_R03,100,3,26,117.33202801564973
C100_V05_S026_R01,100,5,26,125.41472046190692
C100_V05_S026_R02,100,5,26,81.7375671879659
C100_V05_S026_R03,100,5,26,99.87385921329373
C100_V05_S026_R04,100,5,26,117.33202801564973
C100_V05_S026_R05,100,5,26,75.98295450057083
C100_V01_S027_R01,100,1,27,451.1934182809165
C100_V03_S027_R01,100,3,27,164.45243885922713
C100_V03_S027_R02,100,3,27,200.12019570561193
C100_V03_S027_R03,100,3,27,150.56646946782362
C100_V05_S027_R01,100,5,27,104.52722832055557
C100_V05_S027_R02,100,5,27,158.64015677943
C100_V05_S027_R03,100,5,27,103.65579596091172
C100_V05_S027_R04,100,5,27,88.25087940413172
C100_V05_S027_R05,100,5,27,75.74593592199953
C100_V01_S028_R01,100,1,28,471.06110308273657
C100_V03_S028_R01,100,3,28,183.47929713501287
C100_V03_S028_R02,100,3,28,120.76374708801148
C100_V03_S028_R03,100,3,28,169.48992048701396
C100_V05_S028_R01,100,5,28,110.48577923727836
C100_V05_S028_R02,100,5,28,127.77255791549716
C100_V05_S028_R03,100,5,28,93.50085877109764
C100_V05_S028_R04,100,5,28,98.08711549904274
C100_V05_S028_R05,100,5,28,123.87766310483954
C100_V01_S029_R01,100,1,29,416.8529973563848
C100_V03_S029_R01,100,3,29,137.8028288113054
C100_V03_S029_R02,100,3,29,185.96280401064945
C100_V03_S029_R03,100,3,29,155.33163249709335
C100_V05_S029_R01,100,5,29,58.09921678237853
C100_V05_S029_R02,100,5,29,99.70787252236698
C100_V05_S029_R03,100,5,29,95.7201178347749
C100_V05_S029_R04,100,5,29,130.17905260132105
C100_V05_S029_R05,100,5,29,120.57377705202116
C100_V01_S030_R01,100,1,30,414.0252057099348
C100_V03_S030_R01,100,3,30,184.97266488501364
C100_V03_S030_R02,100,3,30,147.34778792659196
C100_V03_S030_R03,100,3,30,115.24289382955618
C100_V05_S030_R01,100,5,30,103.60469434935077
C100_V05_S030_R02,100,5,30,109.59555909773825
C100_V05_S030_R03,100,5,30,64.42599260775145
C100_V05_S030_R04,100,5,30,93.10429057686068
C100_V05_S030_R05,100,5,30,155.6018991692231
C100_V01_S031_R01,100,1,31,429.0998147493266
C100_V03_S031_R01,100,3,31,151.44148076498917
C100_V03_S031_R02,100,3,31,147.90272107700685
C100_V03_S031_R03,100,3,31,174.52896166646786
C100_V05_S031_R01,100,5,31,76.8563100401124
C100_V05_S031_R02,100,5,31,139.94942080837677
C100_V05_S031_R03,100,5,31,117.37646482755764
C100_V05_S031_R04,100,5,31,95.63189660209336
C100_V05_S031_R05,100,5,31,69.01268863211014
C100_V01_S032_R01,100,1,32,411.67283608445393
C100_V03_S032_R01,100,3,32,153.65178781651412
C100_V03_S032_R02,100,3,32,146.26212321199597
C100_V03_S032_R03,100,3,32,134.57672283167744
C100_V05_S032_R01,100,5,32,105.73193939084769
C100_V05_S032_R02,100,5,32,90.3191825086504
C100_V05_S032_R03,100,5,32,127.65455773117615
C100_V05_S032_R04,100,5,32,82.4927253506275
C100_V05_S032_R05,100,5,32,66.19133416534092
C100_V01_S033_R01,100,1,33,399.3034168237437
C100_V03_S033_R01,100,3,33,124.30896920865028
C100_V03_S033_R02,100,3,33,162.45004671923508
C100_V03_S033_R03,100,3,33,170.65965526423267
C100_V05_S033_R01,100,5,33,75.41356772508273
C100_V05_S033_R02,100,5,33,150.406512667047
C100_V05_S033_R03,100,5,33,67.79197973193645
C100_V05_S033_R04,100,5,33,115.69168740473144
C100_V05_S033_R05,100,5,33,81.17705575090405
C100_V01_S034_R01,100,1,34,465.933808658591
C100_V03_S034_R01,100,3,34,193.9450629298201
C100_V03_S034_R02,100,3,34,113.40399226498327
C100_V03_S034_R03,100,3,34,149.19666010949757
C100_V05_S034_R01,100,5,34,113.40399226498327
C100_V05_S034_R02,100,5,34,91.47815878618098
C100_V05_S034_R03,100,5,34,102.52760686993398
C100_V05_S034_R04,100,5,34,103.76643206815292
C100_V05_S034_R05,100,5,34,100.1563407629319
C100_V01_S035_R01,100,1,35,447.71864386726554
C100_V03_S035_R01,100,3,35,164.54495424617076
C100_V03_S035_R02,100,3,35,143.88475365939857
C100_V03_S035_R03,100,3,35,135.97799640223465
C100_V05_S035_R01,100,5,35,67.59995010436376
C100_V05_S035_R02,100,5,35,129.22784537260958
C100_V05_S035_R03,100,5,35,136.89586315540086
C100_V05_S035_R04,100,5,35,77.58605133208194
C100_V05_S035_R05,100,5,35,97.16541686655312
C100_V01_S036_R01,100,1,36,503.0327336104887
C100_V03_S036_R01,100,3,36,128.34024533161175
C100_V03_S036_R02,100,3,36,230.5763659882703
C100_V03_S036_R03,100,3,36,165.8182376307836
C100_V05_S036_R01,100,5,36,194.81753962979445
C100_V05_S036_R02,100,5,36,121.06764351705984
C100_V05_S036_R03,100,5,36,88.36048620108616
C100_V05_S036_R04,100,5,36,76.18342720446371
C100_V05_S036_R05,100,5,36,92.33844798724314
C100_V01_S037_R01,100,1,37,393.64255995315256
C100_V03_S037_R01,100,3,37,131.37984531163383
C100_V03_S037_R02,100,3,37,197.83734113774756
C100_V03_S037_R03,100,3,37,131.61941094727584
C100_V05_S037_R01,100,5,37,145.97650178451272
C100_V05_S037_R02,100,5,37,92.52959827839464
C100_V05_S037_R03,100,5,37,103.0543474129272
